# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : Samples
#Experiment : AH_ZicHilic_positive
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 4 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_positive_2017_Aug_02_10_28_46
# Owner : gxuser
# Created On : Wed Aug 02 11:22:13 CEST 2017
Compound	Number Passed	DM_302(raw)	DM_303(raw)	DM_305(raw)	DM_316(raw)	DM_4(raw)	DM_44(raw)	DM_46(raw)	DM_58(raw)	DM_72(raw)	DM_74(raw)	DM_76(raw)	DM_82(raw)	DM_86(raw)	DM_89(raw)	DM_94(raw)	DM_99(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	PEX_41(raw)	PEX_98(raw)	PEX_315(raw)	PEX_319(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
252.14784@6.5490656	1	97199.0	1.0	1.0	1.0	1.0	343818.0	1.0	255598.0	631499.0	1.0	356150.0	106544.0	216666.0	280245.0	137000.0	1.0	462793.0	172686.0	378367.0	184226.0	256129.0	1.0	445469.0	1.0	350002.0	165413.0	254048.0	173971.0	161515.0	473692.0	1.0	717597.0	162440.0	376030.0	247418.0	218693.0	154485.0	1.0	1.0	124572.0	133074.0	1.0	1.0	274758.0	151580.0	1.0	174221.0	205285.0	253586.0	1.0	105421.0	1.0	95639.0	1.0	154591.0	176501.0	171398.0	162940.0	158389.0	139358.0	163265.0	166421.0	162509.0	162202.0
678.5057@6.593467	4	326032.0	877643.0	468167.0	491313.0	529693.0	333233.0	422506.0	396225.0	644867.0	399771.0	437061.0	803236.0	423293.0	277144.0	398245.0	339443.0	374794.0	394425.0	395669.0	472180.0	306611.0	468643.0	624603.0	303818.0	496063.0	373751.0	481682.0	990017.0	323608.0	394268.0	403495.0	471417.0	447670.0	491856.0	363877.0	344861.0	407153.0	360849.0	502737.0	441558.0	387617.0	856500.0	648931.0	384444.0	872199.0	440939.0	373894.0	426070.0	364522.0	658749.0	355350.0	373542.0	392668.0	337089.0	1.0	220206.0	1.0	210392.0	206519.0	190106.0	218541.0	212613.0	218292.0	216306.0
551.44275@6.594114	4	85545.0	367568.0	137309.0	189685.0	132663.0	95603.0	102921.0	139500.0	269013.0	140113.0	161576.0	358188.0	118221.0	72154.0	106770.0	86155.0	99454.0	104104.0	99192.0	177074.0	82990.0	188479.0	233515.0	76096.0	130503.0	96051.0	188952.0	440672.0	74415.0	107866.0	104898.0	134635.0	114715.0	197763.0	92871.0	124992.0	147528.0	96230.0	184972.0	149817.0	103232.0	330394.0	179763.0	148324.0	376870.0	154518.0	95030.0	111592.0	1.0	261886.0	97705.0	98353.0	96774.0	139054.0	46245.0	63421.0	43404.0	50418.0	51192.0	1.0	1.0	48695.0	51739.0	51731.0
262.06726@6.6189275	3	393964.0	561250.0	482798.0	326832.0	323349.0	350276.0	252346.0	181632.0	350293.0	306064.0	336804.0	1.0	426023.0	325248.0	1.0	346272.0	779621.0	305631.0	257026.0	506011.0	1.0	206290.0	514709.0	187526.0	1.0	236636.0	350072.0	269126.0	1.0	343701.0	283622.0	1.0	279994.0	363837.0	319409.0	210139.0	315743.0	235014.0	276654.0	317552.0	1.0	212988.0	354381.0	1.0	407736.0	656916.0	294257.0	279075.0	379266.0	1.0	257080.0	547845.0	198913.0	271700.0	258991.0	344704.0	348434.0	378454.0	394429.0	272590.0	389485.0	302268.0	290989.0	314184.0
275.13724@6.705327	4	974514.0	713679.0	1276702.0	949179.0	637846.0	1350108.0	1166804.0	1840476.0	1225542.0	920537.0	1242643.0	1018977.0	1503634.0	1130997.0	1082474.0	904102.0	1053182.0	1586103.0	1000495.0	1167946.0	2052230.0	1063888.0	1344692.0	1047000.0	964423.0	1158233.0	1159737.0	904507.0	725761.0	1484147.0	471818.0	1422174.0	888615.0	1293994.0	1098938.0	936938.0	659225.0	1800480.0	1125631.0	1179141.0	2511620.0	866248.0	1177376.0	1012362.0	1018042.0	1032980.0	1367776.0	1190005.0	1520369.0	856185.0	1850186.0	1398340.0	757453.0	1134769.0	1071060.0	1123344.0	1113751.0	1136266.0	1152022.0	1089238.0	1133796.0	1191999.0	1178591.0	1100537.0
68.0625@6.7168584	4	2.1938274E7	2.2059636E7	2.5564996E7	2.3670102E7	2.1546976E7	2.694715E7	2.059506E7	2.9363716E7	2.3198116E7	2.5421438E7	2.5457988E7	3.088691E7	2.544754E7	2.5467446E7	2.206366E7	2.7689108E7	2.4065998E7	2.884868E7	2.0274534E7	2.5822934E7	2.2113382E7	1.9616312E7	1.9867962E7	2.2591398E7	1.8006928E7	2.1108968E7	1.9569552E7	1.7427026E7	2.5187776E7	2.0313436E7	2.3490994E7	1.5526143E7	2.0611384E7	2.24915E7	1.985524E7	1.879823E7	2.6259902E7	2.6365716E7	2.4867954E7	2.2182176E7	1.7786552E7	2.1900236E7	1.9202412E7	1.8735738E7	1.949059E7	1.873965E7	2.33647E7	1.844397E7	2.467699E7	1.5977678E7	2.808654E7	2.416286E7	2.3206748E7	1.9391358E7	2.202347E7	1.8129614E7	2.1101332E7	2.0924164E7	2.0718356E7	1.8427934E7	1.9042456E7	1.9070906E7	1.8393288E7	1.8375102E7
147.08994@6.746359	4	813552.0	1707490.0	1771423.0	949144.0	351635.0	1467376.0	1268330.0	602712.0	852166.0	1164435.0	2050901.0	1048662.0	1606167.0	474425.0	2068609.0	1145570.0	2106584.0	1526020.0	4098689.0	1867221.0	2185743.0	1596455.0	756715.0	1053429.0	1781401.0	459830.0	1444851.0	1525776.0	2249925.0	1683197.0	944516.0	1163853.0	1470697.0	813995.0	554764.0	1319114.0	1581910.0	1245560.0	992040.0	1569716.0	1622577.0	882763.0	1053772.0	1810458.0	1017443.0	435024.0	1344745.0	6836920.0	1738934.0	2707913.0	4341691.0	1406714.0	2274246.0	1376543.0	1046482.0	982660.0	1155901.0	1152257.0	1020928.0	934905.0	1005725.0	991518.0	991900.0	958731.0
220.08517@6.7561502	2	440903.0	653578.0	368231.0	536793.0	196016.0	1.0	253887.0	511782.0	1040483.0	415323.0	1.0	250113.0	572973.0	269534.0	406710.0	304525.0	980353.0	1138128.0	1.0	1012295.0	904826.0	416419.0	1.0	742177.0	1.0	293725.0	548453.0	462523.0	637325.0	809112.0	395417.0	391393.0	363512.0	1197611.0	1.0	384992.0	515747.0	1.0	1039156.0	369252.0	672760.0	1.0	478651.0	1.0	1.0	406809.0	353987.0	951498.0	296025.0	180248.0	853884.0	562631.0	310368.0	311003.0	365554.0	406988.0	364079.0	375836.0	1.0	390577.0	373750.0	369346.0	396317.0	376009.0
135.05505@6.7804513	4	351699.0	400828.0	436252.0	377087.0	1.0	361514.0	364856.0	367839.0	321401.0	326835.0	408997.0	404025.0	399054.0	367643.0	335165.0	398957.0	452206.0	411177.0	379062.0	410123.0	402916.0	469001.0	279442.0	325742.0	413469.0	349911.0	335234.0	407253.0	400150.0	1.0	336076.0	302631.0	427800.0	336833.0	416883.0	449757.0	498770.0	589846.0	350342.0	331064.0	961285.0	564477.0	428938.0	453788.0	918950.0	483257.0	356423.0	322395.0	337075.0	552717.0	399562.0	441290.0	496957.0	402072.0	179758.0	384346.0	350966.0	423936.0	325348.0	265085.0	308332.0	289649.0	277727.0	354007.0
138.04324@6.8058076	4	483791.0	695985.0	997271.0	679258.0	1009931.0	1829338.0	950927.0	1003308.0	4222815.0	408362.0	979898.0	1153914.0	1808334.0	2053483.0	1127484.0	642301.0	2350230.0	503468.0	1692506.0	862169.0	1190037.0	719601.0	1962204.0	1.0	1587193.0	2978449.0	1741598.0	2639988.0	1002604.0	1145730.0	767346.0	626447.0	558728.0	1132563.0	590005.0	1273309.0	1487868.0	704315.0	443787.0	2644887.0	1561424.0	488911.0	1268304.0	7702963.0	3800565.0	835288.0	990099.0	1007312.0	2935962.0	919121.0	1033447.0	555733.0	625931.0	552975.0	1194858.0	1219162.0	1230180.0	1337254.0	1296756.0	1178645.0	1233037.0	1257156.0	1230970.0	1151797.0
210.9732@6.910484	4	1300156.0	1463121.0	637930.0	1494684.0	1090885.0	1048732.0	1153552.0	1299968.0	1027207.0	1553780.0	1262083.0	1340608.0	1518202.0	1019449.0	1185434.0	1337828.0	1303708.0	609313.0	973204.0	1814877.0	744844.0	551872.0	1210642.0	1090400.0	840150.0	1659828.0	1154872.0	1192981.0	1488377.0	941204.0	1279987.0	1135046.0	1516218.0	1307997.0	994667.0	945588.0	1200009.0	1584849.0	1484988.0	1348993.0	853672.0	1126091.0	1110462.0	1148162.0	862713.0	1436295.0	793385.0	1315006.0	1229334.0	839310.0	974956.0	1588511.0	1347948.0	1058943.0	1453943.0	1151106.0	1377693.0	1336278.0	1320243.0	1143057.0	1211818.0	1146666.0	1147269.0	1138343.0
86.01891@6.9258895	4	3328125.0	3657848.0	2281527.0	3932419.0	4266064.0	3282125.0	3236181.0	4471770.0	3284776.0	3747652.0	3433649.0	3516502.0	4554402.0	3310862.0	3476467.0	4159523.0	3994640.0	2581645.0	3533703.0	4958202.0	2674544.0	2223034.0	3515280.0	3065217.0	2460375.0	4162538.0	3192118.0	2925273.0	3953308.0	3700896.0	3727885.0	3238089.0	3684576.0	3807781.0	2845197.0	2699243.0	3304666.0	3714835.0	3815150.0	3223559.0	2944889.0	3037198.0	3476295.0	3226097.0	2699822.0	3645909.0	2656166.0	3908696.0	3851119.0	2592381.0	2656248.0	3831727.0	3628198.0	3010548.0	3981561.0	2986433.0	3998110.0	3843774.0	3685636.0	3443308.0	3345949.0	3167732.0	3044095.0	3054233.0
382.95197@6.9971704	4	559123.0	1569522.0	745355.0	562927.0	857343.0	588300.0	579782.0	634566.0	925798.0	596317.0	965599.0	1298028.0	762150.0	608432.0	542580.0	563290.0	693621.0	586438.0	852990.0	829442.0	444274.0	695841.0	761073.0	506463.0	791987.0	648601.0	825499.0	1463861.0	538745.0	745746.0	697878.0	789562.0	601025.0	733530.0	752123.0	595260.0	651587.0	689017.0	701980.0	658542.0	599483.0	1011605.0	882602.0	662409.0	1039904.0	707858.0	769133.0	628317.0	790640.0	971189.0	559543.0	589233.0	596497.0	587843.0	408352.0	399508.0	439104.0	438793.0	429612.0	397633.0	399333.0	399080.0	388162.0	378901.0
155.06989@6.9974036	2	293379.0	1.0	1.4805771E7	1.0	202718.0	4200808.0	3174012.0	451747.0	1.0	381756.0	959042.0	903053.0	774496.0	2047515.0	4049062.0	3262865.0	1.0	1.4297971E7	1.0	1022187.0	1.0	1.5192652E7	682547.0	3786400.0	1301823.0	229128.0	1.0	563096.0	134616.0	4969057.0	803424.0	1.0	1.0	154000.0	1.0	275560.0	925078.0	366035.0	1591498.0	1.0	1992203.0	963858.0	4797713.0	1288438.0	2961084.0	1345151.0	6751233.0	394139.0	349134.0	2896505.0	449459.0	1.0	642753.0	331423.0	901882.0	668865.0	881444.0	882924.0	827002.0	741777.0	696220.0	644252.0	632284.0	577187.0
310.11646@7.010791	3	235247.0	179575.0	219064.0	275650.0	141478.0	1.0	1.0	350044.0	180116.0	246754.0	222346.0	309648.0	262700.0	179252.0	242787.0	296103.0	300884.0	276324.0	396088.0	251870.0	758509.0	370001.0	208566.0	286488.0	351719.0	213012.0	1.0	277853.0	274246.0	377083.0	176143.0	211030.0	315807.0	432586.0	296570.0	502287.0	368611.0	492087.0	269147.0	240578.0	511817.0	217894.0	164407.0	1.0	150235.0	199944.0	398895.0	249561.0	247702.0	223312.0	301021.0	249319.0	375463.0	1.0	224334.0	188432.0	218090.0	216361.0	1.0	205656.0	214899.0	1.0	204034.0	170229.0
159.06868@7.0409837	4	434671.0	901053.0	2110789.0	3004221.0	592883.0	4191974.0	3156961.0	1.0	1754890.0	277446.0	2592803.0	1232208.0	1979577.0	1339106.0	2225112.0	163967.0	2890315.0	277338.0	4932353.0	463114.0	1906129.0	699415.0	1565304.0	541576.0	1856211.0	504189.0	2188006.0	1350580.0	986894.0	1715432.0	1781045.0	1075854.0	163204.0	369982.0	3255887.0	2541985.0	1579783.0	2467141.0	3533559.0	5822982.0	4912130.0	2412862.0	2132021.0	4589991.0	7652428.0	1905143.0	767148.0	1368480.0	1354615.0	1177187.0	3751028.0	247933.0	1651157.0	1325077.0	2246022.0	1.5390467E7	3538750.0	4959818.0	6604384.0	8310451.0	9997188.0	1.1389982E7	1.2691079E7	1.4046189E7
261.15787@7.0750475	4	1041040.0	955009.0	1121500.0	1870826.0	464924.0	1088502.0	1611558.0	1067955.0	807293.0	400656.0	971219.0	1470329.0	1159297.0	886221.0	2036393.0	1404403.0	1879796.0	979501.0	1521245.0	1213201.0	1187972.0	1043677.0	1647345.0	802429.0	2211177.0	994996.0	716629.0	1355194.0	1759172.0	1322157.0	863721.0	1088718.0	666896.0	3597906.0	778466.0	843116.0	844831.0	1755986.0	1136322.0	1334831.0	1223975.0	761194.0	808537.0	863966.0	1406329.0	1020260.0	1456754.0	975686.0	994305.0	844529.0	1214001.0	1730381.0	912117.0	598500.0	891757.0	886310.0	919514.0	932928.0	902830.0	911756.0	941759.0	906450.0	931457.0	890891.0
202.04578@6.9744244	4	1670780.0	2251122.0	1105502.0	328892.0	655535.0	2586991.0	421311.0	3051911.0	1865421.0	2351108.0	1752930.0	1259644.0	502337.0	2896248.0	1551390.0	2261096.0	2250788.0	954113.0	1012480.0	1317585.0	999303.0	635593.0	1164963.0	737808.0	1362527.0	1447832.0	302334.0	1378905.0	223730.0	414371.0	420742.0	332387.0	1023901.0	321453.0	1544055.0	911001.0	1535863.0	911817.0	204625.0	1627676.0	864365.0	267171.0	243935.0	625283.0	360967.0	1980924.0	1046556.0	813124.0	402658.0	1053754.0	161558.0	1856186.0	1579006.0	1100403.0	447084.0	449698.0	495116.0	495816.0	548986.0	425123.0	479779.0	465783.0	438611.0	417790.0
207.05373@7.079251	4	565537.0	657388.0	667110.0	858526.0	947259.0	974848.0	614863.0	1230886.0	1185809.0	573681.0	951140.0	602149.0	1050960.0	787184.0	899082.0	1044277.0	1488711.0	979202.0	1341206.0	1434723.0	2064187.0	1016371.0	684301.0	1054123.0	904545.0	1050527.0	1476782.0	778858.0	1132128.0	1255649.0	968535.0	851363.0	914996.0	1523128.0	842301.0	848924.0	1308611.0	1855951.0	638296.0	513666.0	1034308.0	813101.0	629481.0	852650.0	1072518.0	729769.0	731769.0	1213440.0	2040738.0	462788.0	859588.0	774832.0	714589.0	489376.0	804862.0	503041.0	765662.0	681116.0	689039.0	636070.0	541278.0	549373.0	539378.0	504214.0
175.08492@7.0930505	4	111412.0	139067.0	438320.0	193595.0	322400.0	1.0	422587.0	1.0	303212.0	356630.0	438040.0	393692.0	254825.0	330738.0	189920.0	523922.0	424962.0	380858.0	319589.0	155167.0	274805.0	515668.0	172746.0	342342.0	295285.0	441038.0	309007.0	169428.0	1.0	1.0	242730.0	298204.0	314919.0	288192.0	274730.0	309202.0	289025.0	237086.0	215167.0	239692.0	1.0	242351.0	223185.0	361606.0	337858.0	196430.0	341066.0	376353.0	247430.0	322499.0	461558.0	444936.0	260099.0	226914.0	237284.0	197326.0	253361.0	261687.0	241003.0	250028.0	226248.0	232703.0	218577.0	205059.0
262.06693@7.110264	4	421219.0	582075.0	509910.0	525527.0	410412.0	552069.0	521287.0	400388.0	483805.0	557443.0	618261.0	606905.0	539140.0	510802.0	543885.0	453208.0	697997.0	703652.0	523685.0	775573.0	477079.0	401246.0	690114.0	527246.0	648338.0	323733.0	525320.0	682243.0	648828.0	545322.0	535200.0	355772.0	608095.0	542496.0	542654.0	577735.0	467511.0	487084.0	534158.0	639225.0	302007.0	365384.0	377730.0	191413.0	529728.0	596607.0	558886.0	506927.0	483724.0	427803.0	649405.0	551469.0	447368.0	402886.0	446400.0	414654.0	473435.0	487340.0	509783.0	441822.0	474551.0	421380.0	411204.0	401284.0
405.12442@7.1055083	3	281859.0	216961.0	277033.0	303444.0	109479.0	206974.0	330043.0	361492.0	348651.0	256426.0	322763.0	365967.0	352199.0	237777.0	270709.0	212368.0	279028.0	340299.0	270736.0	350739.0	517843.0	274442.0	345534.0	287970.0	362569.0	209007.0	311549.0	298320.0	360034.0	401543.0	225289.0	255438.0	1.0	415088.0	234702.0	342149.0	226783.0	433495.0	301542.0	321385.0	1.0	200027.0	244368.0	157208.0	238877.0	302236.0	311070.0	333804.0	271977.0	303151.0	380369.0	256225.0	1.0	142649.0	221982.0	225344.0	231481.0	235005.0	242708.0	229634.0	240048.0	229329.0	223691.0	219097.0
129.07887@7.1523747	4	1.7501216E7	1.005042E7	2.4767418E7	1.6509835E7	1374035.0	7764556.0	9313472.0	1.1576231E7	8848133.0	9323852.0	8242083.0	1.2035677E7	2026662.0	5333577.0	1.3138127E7	7158394.0	1.2782211E7	1.7235526E7	8184819.0	1.7199072E7	1.4018756E7	1.7775866E7	1.2028414E7	2.6017206E7	1.5057035E7	2.0245388E7	6639882.0	1.2858755E7	1.3289995E7	1.9353278E7	1.4782417E7	7058492.0	1.138781E7	5742286.0	8515612.0	1.2003283E7	1.862843E7	8160998.0	9398920.0	8667100.0	1.9306564E7	8798968.0	1.2994551E7	1.2865043E7	6234895.0	1.5577435E7	1.2767633E7	2.647261E7	7360486.0	1.5488325E7	8942184.0	8857655.0	1.0868642E7	8347138.0	1.2186157E7	1.0265393E7	1.226294E7	1.2135742E7	1.1987803E7	1.1780411E7	1.1200698E7	1.1057129E7	1.1034738E7	1.0356654E7
83.07326@7.1531925	4	1.0	5930131.0	1.4481413E7	9507050.0	720519.0	4307072.0	4371178.0	6610755.0	6229103.0	5606907.0	4615692.0	6887583.0	1088580.0	2969253.0	7593640.0	3906486.0	7418211.0	1.012639E7	1.0	9980914.0	7852967.0	1.2431752E7	7105648.0	1.536927E7	8503958.0	1.1779139E7	4616846.0	7573993.0	6313737.0	9404471.0	8383844.0	4528452.0	6517966.0	3307259.0	4870797.0	6875954.0	1.0659928E7	5324606.0	5500554.0	5000561.0	1.1521901E7	5028276.0	9027955.0	7478424.0	4483168.0	9097192.0	7302993.0	1.5721218E7	4959475.0	8924650.0	5046302.0	5239631.0	6119688.0	4661540.0	7041654.0	6107409.0	7092285.0	6971545.0	6874323.0	6743037.0	6498250.0	6520123.0	6392682.0	6165994.0
308.03442@7.161999	4	119518.0	185357.0	1.0	167319.0	67767.0	144662.0	184866.0	134675.0	209979.0	222011.0	181645.0	147303.0	202946.0	224457.0	123236.0	192791.0	165150.0	176331.0	116160.0	137032.0	114207.0	115157.0	128968.0	137440.0	158618.0	99377.0	207417.0	95257.0	141263.0	95601.0	142643.0	120208.0	103932.0	239995.0	174544.0	152435.0	159537.0	159529.0	132037.0	129035.0	1.0	167783.0	132714.0	1.0	121562.0	130038.0	147965.0	122071.0	138959.0	121565.0	143359.0	157603.0	195798.0	113457.0	148121.0	126041.0	147526.0	131209.0	138946.0	124136.0	123466.0	133775.0	127505.0	114532.0
392.109@7.171195	1	74212.0	184884.0	1.0	148501.0	1.0	136945.0	188188.0	86446.0	180737.0	256067.0	221953.0	155820.0	206420.0	230400.0	1.0	202129.0	151393.0	212334.0	77749.0	216500.0	131000.0	1.0	146536.0	186933.0	134878.0	1.0	1.0	1.0	189589.0	109757.0	161014.0	92896.0	1.0	223463.0	122055.0	1.0	130342.0	161918.0	132425.0	182012.0	1.0	132646.0	1.0	1.0	95539.0	122546.0	123029.0	1.0	1.0	96097.0	1.0	168534.0	171705.0	1.0	100198.0	105476.0	1.0	102929.0	1.0	106513.0	102616.0	99726.0	104896.0	53105.0
143.09335@7.2060695	3	672270.0	211045.0	533918.0	520744.0	362851.0	661282.0	518379.0	1.0	434347.0	275150.0	457304.0	629782.0	612226.0	473479.0	503371.0	1.0	528034.0	471411.0	730676.0	654404.0	869878.0	581977.0	1.0	1.0	1.0	436037.0	522868.0	648765.0	484828.0	1082981.0	330348.0	821881.0	1.0	762883.0	392009.0	418495.0	310425.0	848534.0	494237.0	573588.0	757891.0	497476.0	501698.0	565176.0	494293.0	544140.0	482532.0	570019.0	704342.0	394568.0	705271.0	475743.0	442892.0	513309.0	546180.0	536518.0	558683.0	567037.0	569943.0	600604.0	579266.0	566588.0	598505.0	546717.0
84.01969@7.202883	4	1.0	431780.0	1226470.0	1122753.0	831892.0	1478256.0	1101524.0	1510098.0	981196.0	584331.0	986592.0	1403723.0	1349364.0	793340.0	1043227.0	926596.0	1149729.0	990159.0	1601285.0	1486562.0	1915654.0	1279356.0	1334004.0	1137611.0	1057103.0	967776.0	1657604.0	1396008.0	1689588.0	2514433.0	711251.0	1914737.0	1492992.0	1.0	852601.0	838715.0	584375.0	1.0	1100485.0	1276064.0	1663320.0	1174119.0	1197442.0	1.0	1087394.0	1210906.0	1029400.0	1287925.0	1607621.0	824773.0	1498967.0	1034217.0	962195.0	1168742.0	1257579.0	1293204.0	1323877.0	1285678.0	1281243.0	1345957.0	1339304.0	1322521.0	1326762.0	1295045.0
435.17245@7.22193	1	40558.0	1.0	1.0	54630.0	1.0	1.0	62372.0	114020.0	44981.0	1.0	54871.0	76998.0	96657.0	1.0	1.0	55084.0	1.0	51679.0	45164.0	71655.0	142399.0	109793.0	36326.0	62832.0	66057.0	1.0	30704.0	1.0	47542.0	109411.0	1.0	52053.0	1.0	84662.0	37614.0	1.0	1.0	118245.0	51433.0	63686.0	145243.0	1.0	1.0	1.0	1.0	1.0	55015.0	216151.0	1.0	1.0	73045.0	138891.0	95529.0	27090.0	71316.0	87524.0	83394.0	83171.0	85752.0	92211.0	84242.0	84432.0	91781.0	80405.0
695.52734@7.2322087	4	59664.0	233300.0	102652.0	108777.0	108457.0	70753.0	79359.0	66135.0	163668.0	73803.0	98099.0	188383.0	86360.0	58738.0	81708.0	73864.0	83111.0	77611.0	78437.0	115611.0	63280.0	114412.0	136405.0	66361.0	112284.0	83075.0	109839.0	254678.0	65069.0	79421.0	93435.0	104745.0	99116.0	94171.0	95731.0	74484.0	88825.0	74637.0	105126.0	94669.0	77469.0	229014.0	155394.0	46790.0	232895.0	95733.0	80014.0	96318.0	80061.0	190754.0	76177.0	67343.0	79310.0	87163.0	34594.0	36933.0	43547.0	40350.0	42395.0	1.0	42192.0	36832.0	36248.0	1.0
122.03549@7.3047976	3	1.4446981E7	1.8689774E7	1.5808952E7	1.6365859E7	1.7736842E7	1.6159669E7	1.5740792E7	2.2879866E7	1.2368072E7	2.2074042E7	1.4950878E7	1.849897E7	1.9112578E7	1.3503749E7	1.7675596E7	2.2106408E7	1.611623E7	1.7380554E7	1.3598404E7	1.8859522E7	1.4141242E7	1.412849E7	1.2619289E7	1.4890829E7	1.3642139E7	1.750812E7	1.2137531E7	1.3606752E7	1.48897E7	1.309323E7	1.7183038E7	1.2765667E7	1.6451783E7	1.8299488E7	1.6588117E7	1.6414115E7	1.9083314E7	1.0	1.9182168E7	1.5146545E7	1.0	1.6437643E7	1.5432674E7	1.4282455E7	1.2903253E7	1.6967298E7	1.8169756E7	1.0	1.5594335E7	1.0	1.6482039E7	1.9817644E7	1.8516552E7	1.4799875E7	1.4777584E7	1.5435739E7	1.5264198E7	1.5378039E7	1.5052732E7	1.5036072E7	1.525686E7	1.5105208E7	1.5159946E7	1.4864055E7
106.04055@7.449574	4	239117.0	882486.0	1065569.0	1486132.0	364821.0	404911.0	1266237.0	504034.0	1330667.0	581938.0	1845525.0	368036.0	363471.0	853291.0	1138793.0	535219.0	1784269.0	469925.0	1870653.0	730434.0	1036522.0	522765.0	1193110.0	294200.0	935602.0	369576.0	1659490.0	779509.0	1265163.0	1206810.0	1248717.0	941914.0	365533.0	401362.0	1.0	808062.0	1147888.0	1555711.0	1514834.0	2877004.0	1768088.0	1443899.0	1384571.0	2585227.0	1840721.0	950830.0	375589.0	943173.0	1361542.0	352416.0	1411594.0	532787.0	1088533.0	960612.0	1.0	1546846.0	1663452.0	1656059.0	1652410.0	1.0	1610325.0	1600033.0	1542011.0	1333682.0
133.10596@7.3228483	1	1.0	380516.0	1.0	254625.0	1.0	618986.0	1949736.0	1.0	3559934.0	1.0	1459244.0	441921.0	266179.0	653058.0	502781.0	490909.0	1.0	254497.0	1502796.0	643667.0	1.0	114310.0	341579.0	1.0	598600.0	2377714.0	2408416.0	1207103.0	205522.0	602171.0	1.0	1076573.0	770279.0	1785064.0	1.0	4829862.0	746629.0	1.0	1.0	1174089.0	1.0	404460.0	197054.0	622112.0	1588979.0	363687.0	1.0	1.0	329902.0	1.0	706423.0	338728.0	478789.0	150451.0	1.0	535805.0	510305.0	1.0	569625.0	525393.0	547529.0	534617.0	526333.0	522595.0
493.1753@7.326984	4	48304.0	75939.0	70335.0	77851.0	1.0	68928.0	108907.0	97068.0	70515.0	82958.0	89765.0	80719.0	98411.0	82115.0	53027.0	72882.0	64406.0	96592.0	65966.0	94273.0	99834.0	74796.0	1.0	65576.0	66650.0	1.0	61091.0	83202.0	66234.0	100026.0	1.0	52111.0	75503.0	120714.0	65534.0	73332.0	70589.0	113059.0	67363.0	57550.0	93463.0	1.0	50916.0	1.0	51039.0	62564.0	64531.0	92514.0	64738.0	51569.0	140120.0	67818.0	117518.0	52757.0	70284.0	76484.0	76731.0	77490.0	74759.0	73830.0	75175.0	70401.0	75847.0	72266.0
334.08368@7.3402586	4	1.0	436719.0	408356.0	368822.0	319342.0	348863.0	629370.0	557255.0	772095.0	609604.0	555542.0	430502.0	567955.0	604220.0	297346.0	368324.0	384638.0	477810.0	336495.0	580001.0	625849.0	377911.0	545995.0	495746.0	425748.0	311608.0	363205.0	502758.0	532520.0	699741.0	399584.0	523098.0	394484.0	638481.0	343386.0	313747.0	1.0	559650.0	485775.0	396949.0	454296.0	292529.0	329140.0	163533.0	320947.0	525590.0	339431.0	543385.0	385160.0	316562.0	805126.0	407196.0	529536.0	335511.0	417927.0	485987.0	442699.0	448987.0	499603.0	435731.0	446839.0	469960.0	453149.0	438843.0
147.08557@7.3390746	2	1090312.0	855381.0	1197120.0	984601.0	732704.0	809614.0	950457.0	1042430.0	1.0	1094679.0	919739.0	1557404.0	770931.0	816726.0	908091.0	1257164.0	675764.0	1196188.0	811272.0	975520.0	1.0	1194020.0	1043684.0	1306855.0	1125843.0	1282931.0	1182479.0	859350.0	926791.0	1147954.0	988860.0	1046530.0	992326.0	1221676.0	1.0	1090147.0	1.0	1040766.0	1.0	1.0	713645.0	698587.0	1269644.0	743512.0	1.0	1005257.0	1414716.0	1287823.0	1181437.0	1054737.0	965603.0	1171119.0	1230197.0	1.0	918457.0	704241.0	1.0	922219.0	921449.0	897795.0	862971.0	898222.0	926040.0	1.0
