# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : K_PEX
#Experiment : AH_ZicHilic_positive
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 2 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_positive_2017_Aug_02_10_28_46
# Owner : gxuser
# Created On : Fri May 18 15:53:06 CEST 2018
Compound	Number Passed	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
315.2412@4.68671	2	242612.0	145840.0	557510.0	204169.0	401659.0	181979.0	293259.0	176658.0	192709.0	80238.0	358353.0	292236.0	290831.0	539994.0	168579.0	129063.0	263445.0	368244.0	104502.0	217785.0	86635.0	551981.0	266588.0	232949.0	1018393.0	149681.0	371631.0	289522.0	194148.0	170708.0	215602.0	352107.0	246555.0	159167.0	169927.0	173542.0	172703.0	171996.0	177893.0	170241.0	175000.0	167065.0	174498.0	172251.0
346.22928@4.6947045	2	121839.0	151824.0	106176.0	113036.0	86089.0	120568.0	139575.0	107385.0	147462.0	123052.0	131525.0	189799.0	110591.0	166087.0	123285.0	129930.0	140049.0	113318.0	208430.0	95661.0	114987.0	117656.0	139345.0	139535.0	118984.0	1.0	147068.0	105142.0	1.0	102863.0	153669.0	285533.0	158303.0	1.0	73664.0	89824.0	72514.0	79032.0	78656.0	85233.0	83641.0	80042.0	90524.0	88901.0
317.29333@4.694375	2	547041.0	192496.0	89122.0	69118.0	86781.0	768898.0	110541.0	187434.0	230291.0	276107.0	1061064.0	264288.0	173190.0	81566.0	261969.0	657226.0	576453.0	216657.0	919193.0	140175.0	93950.0	127141.0	359886.0	1005506.0	443910.0	684316.0	145062.0	4047272.0	1.8443928E7	9185528.0	129778.0	285827.0	374317.0	335075.0	4586550.0	4445171.0	4572456.0	4598446.0	4582782.0	4439528.0	4454962.0	4359714.0	4449554.0	4407096.0
294.16644@4.715311	1	270885.0	291787.0	144191.0	192305.0	181971.0	278332.0	1.0	256446.0	325328.0	287307.0	157587.0	205536.0	311195.0	271982.0	109847.0	1.0	170679.0	158644.0	376989.0	198371.0	1.0	276376.0	248467.0	1.0	195460.0	1.0	262438.0	369773.0	290587.0	185840.0	229751.0	630226.0	1.0	344172.0	240220.0	274674.0	242853.0	236320.0	263666.0	231588.0	262658.0	266060.0	274253.0	272549.0
495.3329@4.7219434	1	140850.0	92651.0	289477.0	1.0	2096198.0	171320.0	182087.0	200571.0	291024.0	79868.0	137132.0	134610.0	198963.0	834947.0	54654.0	513651.0	116717.0	1338377.0	127564.0	115664.0	1.0	191288.0	188808.0	78296.0	333488.0	1.0	1.0	64958.0	1.0	1.0	725559.0	138367.0	190571.0	1.0	354492.0	408660.0	273910.0	310106.0	435581.0	400170.0	411108.0	324799.0	357331.0	387320.0
313.22552@4.7334995	2	174148.0	141517.0	543091.0	245295.0	538642.0	176022.0	174389.0	217087.0	212366.0	80531.0	262899.0	361646.0	338965.0	547103.0	136433.0	193475.0	274124.0	448684.0	100222.0	212669.0	179243.0	491709.0	257833.0	196101.0	700957.0	202476.0	309428.0	241061.0	221216.0	179812.0	201059.0	335753.0	223419.0	153033.0	141332.0	139469.0	144998.0	148777.0	142858.0	136913.0	142449.0	144118.0	146203.0	136353.0
150.05447@4.748968	2	685484.0	586181.0	949246.0	452217.0	1440743.0	589816.0	712712.0	326484.0	677770.0	485818.0	859325.0	813121.0	715679.0	1013224.0	528054.0	711139.0	715058.0	1227676.0	528005.0	906228.0	648365.0	1448368.0	638945.0	748441.0	1394812.0	816430.0	735389.0	525645.0	726656.0	508329.0	751782.0	884986.0	832741.0	873354.0	993491.0	720967.0	783830.0	782642.0	761448.0	724198.0	765889.0	719001.0	793748.0	748466.0
533.1742@4.757596	2	168625.0	427829.0	320400.0	1.0	77640.0	120389.0	1.0	84177.0	345378.0	374138.0	240399.0	203648.0	241158.0	207885.0	1.0	174377.0	217855.0	146316.0	157743.0	1.0	178618.0	505724.0	233751.0	1.0	167387.0	174141.0	99930.0	173604.0	248654.0	1.0	334512.0	234857.0	279764.0	121982.0	115220.0	128437.0	124430.0	140980.0	152985.0	119376.0	114898.0	87030.0	131048.0	92527.0
327.13174@4.758397	2	138446.0	2419985.0	1061153.0	140198.0	450814.0	404117.0	1.0	595530.0	846863.0	584644.0	96188.0	347520.0	187188.0	59599.0	420197.0	127517.0	245901.0	420445.0	952366.0	820352.0	420754.0	462651.0	949017.0	794491.0	588338.0	592788.0	320357.0	398765.0	226910.0	401495.0	1126538.0	244973.0	155860.0	703918.0	144693.0	286487.0	181288.0	189611.0	197913.0	239082.0	230488.0	237692.0	260056.0	266557.0
179.08122@4.758148	2	522259.0	505188.0	658030.0	313005.0	929205.0	582059.0	492557.0	289795.0	516540.0	381055.0	546857.0	449376.0	606519.0	686001.0	410733.0	392639.0	563490.0	813005.0	399739.0	531870.0	318680.0	802676.0	476259.0	443937.0	793135.0	470505.0	497003.0	1.0	501718.0	387981.0	612853.0	597978.0	594419.0	610671.0	480364.0	620898.0	553257.0	578659.0	556205.0	487258.0	545861.0	598895.0	507277.0	515427.0
199.15771@4.806727	2	253683.0	318816.0	275204.0	240760.0	230857.0	235298.0	286039.0	239649.0	296085.0	248595.0	280112.0	414043.0	240412.0	418142.0	292088.0	262669.0	304311.0	208046.0	326704.0	203291.0	314366.0	338277.0	267901.0	292508.0	282930.0	221630.0	344787.0	201445.0	268432.0	232245.0	294290.0	596625.0	376031.0	373648.0	175317.0	170714.0	175204.0	1.0	172091.0	166605.0	171614.0	172816.0	180164.0	176210.0
245.236@4.825813	2	219260.0	132422.0	76347.0	85097.0	106675.0	403108.0	94759.0	140039.0	154283.0	687121.0	809546.0	352158.0	164125.0	89178.0	315062.0	236409.0	441253.0	737174.0	428562.0	88970.0	152725.0	136710.0	217245.0	652758.0	392952.0	289716.0	208348.0	1973750.0	1.6371642E7	6686035.0	141165.0	465855.0	153350.0	494005.0	2803294.0	2741214.0	2850392.0	2830999.0	2796799.0	2751641.0	2679648.0	2754357.0	2769836.0	2775423.0
310.19006@4.843429	2	6656660.0	2323828.0	1.3328163E7	5070367.0	4564232.0	561822.0	4100291.0	1471070.0	8653276.0	7865525.0	2918764.0	4246180.0	2067569.0	5042032.0	666014.0	1.0007133E7	4559539.0	4221466.0	3738752.0	2.665798E7	7091056.0	1.2499819E7	2377641.0	9000885.0	5663046.0	2613236.0	2391548.0	5555323.0	4615981.0	2872748.0	2612514.0	5270962.0	4032530.0	1176088.0	6314605.0	6220210.0	6347835.0	6362599.0	6429105.0	6360304.0	6257899.0	6244448.0	6304584.0	6333592.0
256.10623@4.8842697	2	316533.0	233167.0	359288.0	268203.0	521142.0	407683.0	289936.0	543471.0	238863.0	233892.0	251790.0	342509.0	313056.0	349285.0	238919.0	296241.0	374969.0	341234.0	200803.0	334771.0	251358.0	760960.0	320431.0	206084.0	660252.0	244976.0	249055.0	144929.0	284431.0	249022.0	255460.0	529971.0	260605.0	363920.0	300144.0	276804.0	313449.0	280500.0	268060.0	1.0	257665.0	272884.0	274596.0	257533.0
383.10776@4.904922	2	1072162.0	340657.0	488910.0	224456.0	635002.0	577273.0	259788.0	499794.0	355032.0	325298.0	520065.0	552134.0	577405.0	382594.0	320728.0	310829.0	900742.0	455778.0	353687.0	849113.0	237144.0	622278.0	315732.0	252663.0	494765.0	219195.0	216452.0	212732.0	333864.0	355062.0	379921.0	756058.0	356327.0	517079.0	327413.0	254521.0	315267.0	309423.0	296695.0	313720.0	275236.0	284939.0	292455.0	279047.0
221.10603@4.9642496	2	7693568.0	9604564.0	8115736.0	7276774.0	6234493.0	2059254.0	1.2122092E7	4592938.0	8984955.0	4326834.0	1.0728859E7	7353197.0	4913922.0	1.22776E7	1567331.0	1.0293136E7	5519746.0	1.0429515E7	5781669.0	1.0	3555220.0	1662678.0	937568.0	6568299.0	871796.0	2675133.0	2406458.0	1.3309575E7	1.0	3779326.0	9589812.0	7117735.0	8743187.0	365026.0	6722631.0	5760329.0	6491629.0	6436986.0	6599781.0	5848063.0	6161926.0	6012139.0	6178540.0	5901862.0
135.03226@4.9743385	2	7146622.0	9599621.0	6818326.0	6963991.0	5907910.0	2027446.0	1.1355484E7	4480213.0	8048395.0	3377849.0	1.0454135E7	7112764.0	4812915.0	1.1367482E7	1493522.0	9168454.0	5007163.0	9898640.0	5704598.0	5126473.0	2690225.0	271511.0	559814.0	5432105.0	1.0	2344147.0	2055029.0	1.3092613E7	698149.0	3275850.0	9549004.0	6313854.0	9104589.0	1.0	5761286.0	5075124.0	5657025.0	5668122.0	5700580.0	5133147.0	5417709.0	5359505.0	5273575.0	5146429.0
99.1049@4.97669	2	4437538.0	6293027.0	4227224.0	4444942.0	3520581.0	1351010.0	7384391.0	2979675.0	5161505.0	2229943.0	7113882.0	4262489.0	3222513.0	7636532.0	1004153.0	5868314.0	3387716.0	6376165.0	3387794.0	3256748.0	1785928.0	1.0	416761.0	3460203.0	1.0	1534266.0	1315529.0	8528097.0	488261.0	2150932.0	6300848.0	4085982.0	5577764.0	1.0	3671264.0	3415164.0	3591418.0	3730535.0	3559726.0	3487847.0	3568782.0	3396990.0	3349845.0	3273114.0
177.0796@4.9774485	2	3032565.0	3927087.0	2887885.0	2797594.0	2370418.0	811011.0	4615817.0	1791010.0	3384781.0	1424511.0	4222960.0	2891368.0	2033649.0	4870044.0	605370.0	3919922.0	2152937.0	4054815.0	2274303.0	2105076.0	1146623.0	1.0	278444.0	2257789.0	1.0	1055109.0	852925.0	5196413.0	333771.0	1446012.0	3768252.0	2639398.0	3521483.0	1.0	2474893.0	2092154.0	2330671.0	2472243.0	2285235.0	2230993.0	2196629.0	2237083.0	2181175.0	2178983.0
179.05882@4.9663687	2	1995888.0	2467084.0	2162764.0	1.0	1564584.0	514111.0	2905501.0	1095630.0	2164648.0	1101033.0	2587552.0	1875535.0	1271702.0	3273522.0	421634.0	2523974.0	1408716.0	2746985.0	1493906.0	2046351.0	1.0	363718.0	1.0	1807517.0	203914.0	720834.0	666232.0	3278516.0	356208.0	1002483.0	2499469.0	1781680.0	2293349.0	1.0	1521653.0	1559210.0	1619378.0	1489175.0	1543091.0	1403617.0	1622940.0	1444732.0	1413881.0	1556625.0
107.03696@4.9774	1	1.0	526520.0	317985.0	380440.0	295097.0	1.0	580013.0	290696.0	435112.0	171987.0	576262.0	379055.0	242860.0	643219.0	1.0	528567.0	267770.0	527925.0	276317.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	642972.0	1.0	160341.0	462397.0	316493.0	432103.0	1.0	297366.0	1.0	270221.0	276208.0	281693.0	268969.0	250577.0	262529.0	272431.0	258308.0
79.04201@4.9992495	2	1238875.0	1852229.0	1656277.0	1404932.0	1612964.0	623889.0	2173320.0	826200.0	1869503.0	974756.0	1892227.0	1599951.0	1128824.0	2247847.0	712625.0	1672694.0	972049.0	1707536.0	1491672.0	999066.0	749247.0	658272.0	627573.0	1415946.0	675932.0	1100093.0	916570.0	2283076.0	310472.0	975498.0	1658898.0	1190387.0	1747010.0	1.0	1552517.0	1362929.0	1516735.0	1548354.0	1530324.0	1460786.0	1444766.0	1422956.0	1411876.0	1426170.0
254.14256@5.0950165	2	1.0	678687.0	3073943.0	1752353.0	5388253.0	2035685.0	716230.0	1.0	3042494.0	2293176.0	428429.0	3012662.0	1873841.0	630342.0	3555950.0	1098912.0	417033.0	103258.0	3441528.0	283276.0	2783582.0	5386472.0	4167395.0	3268097.0	4847543.0	4891544.0	4257476.0	792634.0	1245177.0	2624698.0	255155.0	577533.0	1244348.0	1635979.0	3724989.0	3823350.0	3786276.0	3731074.0	3791150.0	3602980.0	3693662.0	3751323.0	3877926.0	3794294.0
387.10068@5.1078954	2	1.0	209242.0	1383601.0	495488.0	1698833.0	870319.0	140238.0	1.0	700737.0	767682.0	89538.0	603197.0	642212.0	104258.0	1084235.0	372340.0	96111.0	1.0	1047631.0	1.0	882011.0	1697601.0	1253459.0	711581.0	1272200.0	800224.0	1296174.0	187341.0	326115.0	1031721.0	1.0	104059.0	1.0	627270.0	1121477.0	1235329.0	1128314.0	1139346.0	1201146.0	1141366.0	1154489.0	1154560.0	1181806.0	1139347.0
328.15982@5.091879	2	1.0	109314.0	573327.0	570335.0	862363.0	471688.0	181197.0	1.0	476103.0	620564.0	91414.0	528390.0	634409.0	122404.0	962233.0	239198.0	85111.0	1.0	688366.0	63003.0	627972.0	1182650.0	677935.0	599708.0	1145752.0	1.0	981987.0	161028.0	270259.0	644758.0	1.0	149384.0	396472.0	318712.0	1272770.0	771336.0	1118795.0	967707.0	939927.0	892845.0	859990.0	866228.0	927628.0	821827.0
551.44135@5.201569	2	469680.0	420981.0	442603.0	522944.0	233981.0	481519.0	1.0	428578.0	401567.0	391700.0	488193.0	708717.0	343446.0	416830.0	401802.0	488528.0	1.0	554527.0	390397.0	451314.0	445879.0	1.0	394313.0	379650.0	257544.0	1.0	488993.0	401290.0	750298.0	455663.0	501151.0	411101.0	426637.0	651517.0	190754.0	1.0	238633.0	239636.0	221372.0	198119.0	204508.0	201880.0	201461.0	193452.0
822.60034@5.2389836	2	125384.0	112707.0	101391.0	163978.0	73729.0	141783.0	168314.0	108474.0	128793.0	105946.0	139808.0	243266.0	93976.0	106527.0	105392.0	136439.0	141474.0	146822.0	120420.0	126719.0	103390.0	105520.0	124881.0	122642.0	86043.0	246810.0	154442.0	111102.0	259832.0	126627.0	125699.0	108383.0	104517.0	234123.0	41066.0	44200.0	48518.0	52478.0	53128.0	47355.0	53522.0	52115.0	46576.0	42636.0
136.0387@5.2566676	2	1.3497877E7	5278726.0	3383117.0	1.1563756E7	3287754.0	3146145.0	2.4581566E7	4506849.0	3709764.0	6939469.0	1.993099E7	7231263.0	8150006.0	5.6260188E7	3943875.0	8127697.0	5298003.0	1.4374139E7	4667423.0	6301038.0	9863372.0	4690950.0	4494697.0	1.186144E7	542017.0	3540533.0	2076055.0	1.8374146E7	1.6614627E7	5948425.0	9370801.0	2.1328722E7	8820210.0	210046.0	2921060.0	2565850.0	2707510.0	2722445.0	2790339.0	2690360.0	2598330.0	2749623.0	2541842.0	2624397.0
217.20496@5.2317243	1	194408.0	168355.0	148429.0	167930.0	1.0	174251.0	212554.0	1.0	224681.0	143951.0	297946.0	1.0	271749.0	225469.0	1.0	274443.0	301266.0	618187.0	254042.0	123894.0	160218.0	141726.0	162390.0	184980.0	144349.0	1.0	236609.0	1585838.0	2.361366E7	5917891.0	202967.0	403016.0	184414.0	413491.0	1951611.0	1993002.0	1986904.0	2055948.0	1956011.0	1923934.0	2016050.0	2003615.0	1977713.0	1997891.0
321.06967@5.317596	2	1067722.0	2423179.0	1108502.0	1308024.0	356359.0	2097029.0	1471708.0	2109754.0	393556.0	1129819.0	1383168.0	1216883.0	1261141.0	1156684.0	1.0	482628.0	945299.0	1282487.0	1396430.0	2141035.0	862905.0	1238753.0	1044422.0	941106.0	260714.0	598744.0	1004498.0	1.0	906832.0	790745.0	480227.0	1565817.0	330363.0	2652626.0	443644.0	431957.0	422522.0	436387.0	447811.0	425119.0	412500.0	418449.0	439572.0	424877.0
243.06834@5.3054986	2	1232116.0	3605452.0	2429142.0	695960.0	1316749.0	2694147.0	3136559.0	1020706.0	2555247.0	4645283.0	3913781.0	5166840.0	4230369.0	1843842.0	5538498.0	3339496.0	5707910.0	5428694.0	1730363.0	1960382.0	5999054.0	1003677.0	1940173.0	1507267.0	4362227.0	1051958.0	3992546.0	4043211.0	1964789.0	3200142.0	932866.0	5133448.0	1494507.0	1.0	817532.0	807533.0	806006.0	788909.0	818002.0	794230.0	755568.0	769259.0	812279.0	763844.0
187.04214@5.3068705	2	1.0	684871.0	384863.0	100128.0	188012.0	468423.0	539537.0	1.0	417811.0	949600.0	672753.0	915279.0	807170.0	301783.0	991267.0	621027.0	1055002.0	915378.0	301796.0	387548.0	1086124.0	159743.0	358455.0	247998.0	778154.0	162726.0	677797.0	711509.0	347739.0	552480.0	1.0	940207.0	283726.0	1.0	125763.0	121583.0	1.0	122707.0	110038.0	125005.0	121712.0	1.0	115043.0	116638.0
316.15738@5.3042064	2	1.864333E7	5.9487056E7	4.1102884E7	1.0571843E7	2.124703E7	4.408282E7	4.8912428E7	1.475562E7	4.1409312E7	8.6212872E7	6.5154676E7	8.4840248E7	6.7107876E7	2.8570994E7	8.8773488E7	5.2427704E7	9.313396E7	8.8784312E7	2.7455658E7	3.1903858E7	9.7912216E7	1.6631449E7	3.114772E7	2.4117908E7	6.9455952E7	1.666119E7	6.4976976E7	6.80318E7	3.0460014E7	5.0729968E7	1.400043E7	8.6124344E7	2.4362024E7	50104.0	1.0983267E7	9974154.0	1.0969851E7	1.0552582E7	1.0828739E7	1.0219195E7	1.0266597E7	1.014009E7	1.0192689E7	1.0011633E7
155.16792@5.341063	2	191742.0	190717.0	164382.0	178308.0	106818.0	176069.0	196348.0	141108.0	190046.0	164672.0	210805.0	276417.0	201950.0	349202.0	153244.0	184826.0	175303.0	168944.0	246245.0	145949.0	192620.0	205146.0	205256.0	220631.0	157916.0	129653.0	209102.0	126076.0	207031.0	153928.0	196970.0	490246.0	294700.0	250660.0	127391.0	126581.0	130065.0	123161.0	123275.0	126677.0	121363.0	1.0	125638.0	126684.0
303.2049@5.4289494	2	208202.0	141542.0	481472.0	297484.0	508630.0	183323.0	220222.0	254996.0	1.0	118675.0	315404.0	388016.0	457514.0	631563.0	173477.0	217777.0	401499.0	858372.0	122726.0	174962.0	133825.0	917708.0	300940.0	330956.0	782047.0	290710.0	207880.0	322876.0	162670.0	237924.0	241749.0	305498.0	338837.0	135859.0	155975.0	133730.0	146681.0	136083.0	161744.0	157089.0	150220.0	139570.0	140972.0	138667.0
196.1216@5.514935	2	1.0	515168.0	445142.0	790862.0	260889.0	713693.0	280363.0	535969.0	250555.0	403883.0	324557.0	547154.0	450429.0	290785.0	352807.0	313866.0	627575.0	662665.0	329559.0	354195.0	387200.0	579058.0	397232.0	453620.0	304929.0	473782.0	369371.0	253870.0	516325.0	513611.0	527060.0	477227.0	421812.0	796687.0	215288.0	915996.0	258472.0	368208.0	398613.0	621919.0	679112.0	753243.0	810332.0	856573.0
297.13885@5.499285	2	198439.0	189296.0	127850.0	188486.0	174414.0	219307.0	189648.0	161704.0	237072.0	254096.0	142920.0	223418.0	230632.0	318021.0	101182.0	208060.0	146735.0	178593.0	232484.0	183989.0	190849.0	244605.0	139330.0	324306.0	159328.0	206593.0	183022.0	185213.0	344850.0	189238.0	189825.0	796576.0	339962.0	241706.0	142655.0	157127.0	157709.0	156208.0	162197.0	136513.0	1.0	147350.0	146152.0	151832.0
266.16354@5.521911	1	753127.0	1120999.0	808676.0	757306.0	617375.0	235400.0	1492239.0	1.0	998591.0	1.0	1290904.0	858304.0	491885.0	1518448.0	1.0	1218692.0	496981.0	1166975.0	644561.0	442248.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1311761.0	1.0	332743.0	1040271.0	568959.0	992009.0	1.0	432099.0	397605.0	487934.0	421770.0	1.0	386626.0	435215.0	410532.0	423229.0	396822.0
191.08476@5.581385	1	1606897.0	515777.0	1152391.0	825507.0	855259.0	1.0	325669.0	1.0	1747614.0	1783645.0	1519786.0	461326.0	676992.0	868235.0	394088.0	1.0	966810.0	1926552.0	836432.0	984594.0	1430130.0	1.0	1.0	1040999.0	1263184.0	987337.0	294246.0	4988169.0	317975.0	127794.0	1.0	1097865.0	189837.0	1.0	340906.0	316745.0	311485.0	1627363.0	344536.0	384026.0	328238.0	342638.0	325917.0	384232.0
192.08136@5.579238	2	7393406.0	2149382.0	5240673.0	3503212.0	3840941.0	1.0	7962393.0	1002006.0	8236084.0	8214064.0	7094629.0	1967650.0	1.0	3991746.0	1732326.0	2326925.0	4333948.0	9034387.0	3769067.0	4465746.0	6597048.0	304942.0	300489.0	4702118.0	5970059.0	4471651.0	7393980.0	2.428856E7	6680996.0	2837959.0	381988.0	5094653.0	4967123.0	2100603.0	7872823.0	1.0	7795585.0	7697912.0	7496360.0	7336242.0	7481869.0	7357684.0	7245707.0	7141883.0
180.04636@5.58654	2	547367.0	849179.0	1197683.0	1021921.0	1861850.0	950768.0	1144012.0	938964.0	1021092.0	559898.0	567106.0	397943.0	807112.0	1703606.0	399177.0	858235.0	818331.0	878294.0	713257.0	562716.0	637373.0	2192136.0	771207.0	712794.0	1404141.0	574403.0	499529.0	262747.0	679751.0	553999.0	951649.0	1580891.0	457046.0	544842.0	643352.0	555530.0	638244.0	620203.0	615472.0	597879.0	480871.0	577810.0	577453.0	399813.0
145.1105@5.597313	2	251958.0	525553.0	437327.0	745606.0	688400.0	1.0	338459.0	515908.0	367848.0	328418.0	737592.0	166201.0	370327.0	412705.0	225739.0	344278.0	409186.0	410869.0	1.0	478494.0	730988.0	510749.0	355642.0	375255.0	276020.0	229963.0	284451.0	266612.0	231735.0	249978.0	471054.0	520803.0	456092.0	206867.0	258323.0	212533.0	255551.0	260374.0	250518.0	253780.0	256429.0	254168.0	259768.0	235138.0
245.1634@5.604406	2	4835629.0	3388216.0	4508930.0	3754773.0	7095937.0	3184005.0	5037903.0	3879095.0	3422351.0	2067540.0	3124461.0	4888021.0	4149416.0	8562296.0	2489203.0	3243290.0	3867374.0	6637931.0	2747844.0	3258273.0	2697341.0	6419473.0	3873511.0	3646563.0	6911298.0	2047555.0	2281766.0	3552268.0	2572784.0	2480854.0	4385177.0	4207601.0	3904366.0	2584794.0	2442225.0	2546214.0	2525418.0	2519111.0	2446043.0	2514980.0	2585634.0	2544041.0	2622668.0	2561306.0
136.0387@5.658984	2	5708071.0	4717028.0	6881878.0	8225146.0	7262344.0	3452826.0	8185565.0	9061211.0	6310560.0	5941552.0	8334680.0	1.0462242E7	8246635.0	2.3559656E7	8705509.0	7592074.0	4497911.0	8874605.0	8154756.0	6653381.0	7026341.0	5334250.0	7977447.0	7595148.0	5848480.0	5885396.0	5803688.0	8830451.0	9758354.0	6485751.0	8039073.0	1.2427718E7	8914596.0	4007257.0	6492941.0	6956612.0	6776805.0	6945308.0	7218175.0	7300901.0	7454325.0	7223378.0	7252170.0	7125019.0
268.08142@5.659966	2	287427.0	1049008.0	1384912.0	2541388.0	1647605.0	1.0	2287469.0	2035727.0	1206241.0	1793729.0	2100160.0	1818612.0	2708294.0	5984396.0	2758404.0	2750886.0	258361.0	1583771.0	573455.0	514686.0	2516171.0	1519572.0	2484773.0	2448958.0	1.0	346688.0	1978126.0	2047346.0	693819.0	2060272.0	1.0	2785810.0	2614810.0	1.0	2174237.0	2079365.0	2055617.0	2167578.0	2058010.0	1874281.0	1990956.0	2025082.0	1985063.0	1848283.0
371.029@5.6840773	2	660167.0	695492.0	812170.0	631058.0	693132.0	804087.0	780868.0	1228873.0	936737.0	1014062.0	1061137.0	1196592.0	534932.0	825020.0	671408.0	985143.0	797391.0	1080686.0	1055849.0	1158519.0	1131972.0	767806.0	818477.0	880692.0	667305.0	689721.0	630647.0	970083.0	996236.0	1009104.0	1034474.0	795827.0	555953.0	644343.0	527092.0	720144.0	586156.0	649837.0	661091.0	644985.0	699290.0	685428.0	713001.0	731250.0
598.0836@5.6731133	2	151221.0	90263.0	220509.0	259022.0	222976.0	1.0	443920.0	309643.0	210249.0	237103.0	395446.0	261701.0	209531.0	903746.0	220799.0	571689.0	119665.0	301092.0	317952.0	260796.0	424601.0	154106.0	333540.0	462669.0	146177.0	214655.0	305819.0	410491.0	409478.0	260188.0	270429.0	416036.0	289344.0	77907.0	193639.0	260995.0	247176.0	261628.0	242049.0	250531.0	272243.0	248578.0	268316.0	267612.0
243.14754@5.7519054	2	486926.0	405692.0	442966.0	387769.0	513353.0	267873.0	449417.0	308094.0	346356.0	246616.0	295183.0	320761.0	440460.0	527274.0	267873.0	347918.0	365224.0	687002.0	325254.0	249293.0	315729.0	563221.0	436157.0	324729.0	582779.0	249135.0	274028.0	301719.0	298037.0	310986.0	501998.0	294533.0	337188.0	296930.0	312386.0	347057.0	334120.0	335790.0	316292.0	314521.0	324858.0	344425.0	335609.0	354398.0
214.00945@5.778453	2	1.0	2199574.0	3467607.0	1838007.0	2710285.0	2964072.0	1863870.0	3111774.0	3877321.0	1938216.0	1.0	3286786.0	1270395.0	2677382.0	1097752.0	1684373.0	2860789.0	1.0	2783290.0	3848190.0	1686939.0	2530601.0	1809809.0	1.0	1481461.0	1.0	1167258.0	1747320.0	1.0	1867864.0	2668739.0	2863752.0	2301058.0	2490491.0	1005071.0	1.0	1332177.0	1261424.0	1743008.0	1188608.0	1925430.0	1.0	1570592.0	1404179.0
293.14786@5.8050504	1	1.0	1423982.0	852159.0	211651.0	1.0	270734.0	1.0	568583.0	647294.0	352839.0	91490.0	238199.0	111938.0	1.0	245773.0	111465.0	1.0	456085.0	892808.0	848323.0	530823.0	475798.0	635510.0	645031.0	530600.0	351123.0	182728.0	340499.0	299349.0	241523.0	1022329.0	198818.0	124355.0	610666.0	93073.0	229958.0	128394.0	144592.0	152275.0	205202.0	170833.0	217472.0	206739.0	214978.0
294.12192@5.812583	2	279452.0	281149.0	504725.0	356334.0	476835.0	322566.0	221308.0	444561.0	409137.0	215451.0	305709.0	308951.0	197807.0	337402.0	193089.0	244287.0	330230.0	463087.0	250382.0	353846.0	198871.0	511757.0	235074.0	211188.0	601962.0	179143.0	111760.0	252304.0	227674.0	204589.0	342242.0	409007.0	296082.0	227379.0	201382.0	263414.0	223109.0	253894.0	239864.0	242241.0	256175.0	248368.0	257206.0	246286.0
187.06396@5.861951	2	492109.0	1951843.0	575399.0	563396.0	7350529.0	2256975.0	3131052.0	1363419.0	1083022.0	571521.0	3507194.0	4399751.0	2582067.0	9964447.0	653484.0	3130919.0	3548800.0	414243.0	1.0	1208641.0	469113.0	462559.0	2175793.0	1905209.0	773643.0	1596125.0	1662337.0	1967847.0	1287971.0	2913340.0	2763899.0	1954882.0	841362.0	2393253.0	910734.0	971636.0	964807.0	961813.0	940647.0	1.0	972360.0	965513.0	969654.0	955847.0
246.13737@5.862641	2	756918.0	4110181.0	907815.0	962163.0	1.2797441E7	3691172.0	4741385.0	2290944.0	1784561.0	935993.0	6173267.0	7952190.0	4457160.0	1.7660854E7	1050769.0	5217374.0	6524787.0	652156.0	584341.0	1946890.0	903851.0	821729.0	3597850.0	3290167.0	1351398.0	2698329.0	3091540.0	3173039.0	2160895.0	4427878.0	4824578.0	3146872.0	1446593.0	4119269.0	1580368.0	1600616.0	1611044.0	1628477.0	1640686.0	1605374.0	1609927.0	1634702.0	1670250.0	1567851.0
361.14423@5.915405	1	3604860.0	3771367.0	8282485.0	1277228.0	8903651.0	7211748.0	1576138.0	626256.0	9933585.0	2.7732596E7	9238880.0	1.5360915E7	5909464.0	686771.0	3551378.0	1.1632575E7	2.4764124E7	5539402.0	1629966.0	9650109.0	1.0	4759971.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4890091.0	2130691.0	1.0	272356.0	295677.0	308639.0	309637.0	311636.0	277040.0	299364.0	295060.0	303884.0	304309.0
