# Notes : Entities from the selected region(s) of the Venn diagram:
#EL2 - (EL1 ^ EL2)
#
#EL1 : FF_blank_100%
#    Source Experiment : AH_PoroshellC18_positive
#    Source Organism : Homo sapiens
#    Source Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_PoroshellC18_positive_2017_Aug_08_14_42_33
#
#EL2 : FF80%_K_vs_PEX
#    Source Experiment : AH_PoroshellC18_positive
#    Source Organism : Homo sapiens
#    Source Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_PoroshellC18_positive_2017_Aug_08_14_42_33
#
#
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_PoroshellC18_positive_2017_Aug_08_14_42_33
# Owner : gxuser
# Created On : Fri Dec 08 11:35:43 CET 2017
Compound	Number Passed ( FF80%_K_vs_PEX )	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
383.2462@6.710453	2	30685.0	30072.0	77620.0	30148.0	1.0	22620.0	32320.0	87678.0	25746.0	22210.0	17628.0	93528.0	22791.0	70188.0	53978.0	40326.0	72743.0	38200.0	47042.0	54310.0	30598.0	31802.0	95654.0	56593.0	54771.0	27446.0	40339.0	1.0	88378.0	73674.0	69333.0	83117.0	52649.0	143747.0	20780.0	51344.0	18860.0	17784.0	17948.0	16096.0	45577.0	42330.0	43191.0	49183.0
218.16772@6.7130766	2	104776.0	112390.0	212695.0	111336.0	43173.0	80480.0	103016.0	243967.0	93988.0	77192.0	74909.0	237723.0	76019.0	178454.0	165063.0	108672.0	209461.0	112173.0	142001.0	154321.0	106597.0	106136.0	270874.0	177018.0	139201.0	92413.0	130026.0	47334.0	211426.0	214916.0	186728.0	232667.0	130274.0	348369.0	69254.0	124351.0	67299.0	62765.0	63270.0	71384.0	129172.0	124731.0	127709.0	120559.0
226.11858@6.795601	2	63127.0	59721.0	101694.0	60892.0	48303.0	59661.0	132462.0	104839.0	53910.0	55131.0	62059.0	146913.0	63106.0	129071.0	71679.0	1.0	124472.0	107050.0	49234.0	99672.0	70185.0	63175.0	111964.0	112656.0	147068.0	67288.0	63202.0	54960.0	253714.0	151318.0	103961.0	117747.0	68177.0	110782.0	67788.0	109969.0	65301.0	62709.0	60334.0	56484.0	111896.0	105639.0	115339.0	113056.0
273.26746@6.8177366	2	575548.0	280951.0	231678.0	137613.0	156595.0	1196889.0	280115.0	370533.0	299984.0	279649.0	1208673.0	653970.0	305136.0	271981.0	238664.0	1127112.0	1052328.0	550012.0	1065865.0	256869.0	206839.0	169996.0	1032635.0	1941800.0	804334.0	433342.0	191429.0	2654333.0	1.8908844E7	1.0694532E7	401347.0	454341.0	424188.0	695998.0	3967959.0	7215786.0	3830083.0	3621482.0	3543113.0	3416437.0	7064407.0	7129150.0	7264771.0	7269989.0
229.24117@6.855841	2	56592.0	42694.0	46859.0	43282.0	35519.0	51760.0	48083.0	49841.0	32371.0	39261.0	50245.0	70972.0	52892.0	46272.0	29836.0	69063.0	77837.0	56578.0	42322.0	38345.0	42338.0	46121.0	80332.0	73933.0	60410.0	36461.0	39257.0	42355.0	261968.0	114069.0	57475.0	59109.0	38878.0	87273.0	72802.0	86118.0	62449.0	57514.0	51206.0	46830.0	91841.0	89153.0	85784.0	81816.0
317.29352@6.859306	2	117011.0	43573.0	59264.0	17245.0	1.0	174639.0	55132.0	112437.0	42854.0	78821.0	201802.0	142942.0	39544.0	31701.0	67122.0	385370.0	349669.0	125324.0	226550.0	74884.0	1.0	28489.0	178650.0	482393.0	255251.0	83158.0	34322.0	1160229.0	1.2155587E7	6191079.0	60015.0	145624.0	104416.0	212479.0	1378889.0	2597287.0	1341262.0	1260334.0	1234933.0	1204214.0	2641767.0	2616230.0	2608362.0	2598565.0
167.05872@6.8636527	2	5882195.0	1.1192484E7	1.6240531E7	6519659.0	7323094.0	1693574.0	2.406645E7	8000031.0	9997569.0	2847802.0	1.2906998E7	1.431089E7	4259692.0	2.4710416E7	1175485.0	2.0665374E7	9683060.0	2.1862864E7	6515107.0	1.1095276E7	2369438.0	1.0	1063946.0	1.1541075E7	229586.0	2016473.0	1711298.0	1.8686022E7	1086189.0	6456728.0	2.0162628E7	1.3249531E7	9930285.0	68127.0	5414615.0	9908201.0	5380714.0	5089488.0	5139161.0	5231821.0	1.0141873E7	1.0346696E7	1.0484148E7	1.0023083E7
108.04502@6.8638015	1	583964.0	1093742.0	1989321.0	640671.0	712526.0	1.0	3032105.0	882178.0	931690.0	293039.0	1234369.0	1673702.0	419644.0	3231103.0	1.0	2634425.0	1110835.0	2725510.0	628784.0	1288666.0	238361.0	1.0	1.0	1338209.0	1.0	1.0	1.0	1868037.0	1.0	737239.0	2479987.0	1543379.0	927745.0	1.0	548848.0	1187616.0	528979.0	497930.0	500220.0	490511.0	1139158.0	1176908.0	1206323.0	1138364.0
250.12085@6.8766317	1	17705.0	1.0	52112.0	1.0	1.0	23382.0	69736.0	1.0	15158.0	1.0	1.0	94185.0	1.0	1.0	19883.0	62313.0	63343.0	63926.0	1.0	41331.0	36273.0	22931.0	32606.0	66013.0	34257.0	13203.0	1.0	20554.0	73981.0	30489.0	46446.0	32677.0	1.0	96484.0	1.0	27192.0	1.0	1.0	1.0	1.0	1.0	27494.0	1.0	1.0
240.09789@6.897912	1	74118.0	58732.0	1.0	64674.0	56416.0	60614.0	98775.0	1.0	46556.0	64540.0	52573.0	1.0	74877.0	1.0	61744.0	98215.0	1.0	109622.0	53037.0	1.0	64015.0	67272.0	1.0	117150.0	94601.0	59299.0	56152.0	45452.0	99718.0	117723.0	112846.0	109575.0	57579.0	1.0	1.0	1.0	80190.0	73281.0	69402.0	70592.0	1.0	134899.0	132838.0	1.0
619.3429@7.065892	1	1.0	1.0	25415.0	1.0	1.0	13927.0	1.0	1.0	1.0	1.0	9466.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20391.0	1.0	59992.0	28373.0	402662.0	52084.0	35210.0	119733.0	238308.0	51587.0	1.0	26008.0	13918.0	13301.0	234437.0	453066.0	216574.0	231058.0	183814.0	208267.0	462778.0	458883.0	463612.0	459185.0
101.08391@7.0984187	1	1.0	54731.0	81901.0	1.0	1.0	50234.0	95958.0	114824.0	1.0	1.0	1.0	156294.0	54506.0	151022.0	53267.0	71697.0	111471.0	88758.0	62633.0	84495.0	72568.0	67167.0	116161.0	95153.0	97322.0	1.0	1.0	1.0	82839.0	85821.0	119027.0	159237.0	78716.0	124134.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
206.13133@7.1222196	2	48389.0	54712.0	111886.0	38986.0	30073.0	48065.0	87644.0	101719.0	47430.0	43591.0	49504.0	140744.0	28866.0	150660.0	57113.0	94817.0	121452.0	87194.0	57528.0	87088.0	60156.0	51261.0	112467.0	89336.0	62004.0	39851.0	52675.0	47581.0	104044.0	97768.0	126377.0	147322.0	66812.0	104222.0	1.0	36392.0	13106.0	1.0	1.0	1.0	1.0	44387.0	1.0	45429.0
392.30396@7.2175198	2	12930.0	11647.0	34167.0	13234.0	1.0	16315.0	53972.0	23165.0	12951.0	10709.0	17433.0	76443.0	10911.0	31481.0	1.0	37173.0	35164.0	44046.0	13202.0	24751.0	1.0	1.0	37610.0	35507.0	31519.0	14111.0	19793.0	12965.0	76595.0	33744.0	31149.0	42388.0	14744.0	61091.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15190.0	12732.0	15767.0
173.14195@7.2515416	1	38216.0	1.0	60529.0	29548.0	1.0	30013.0	50037.0	47010.0	1.0	28358.0	37285.0	86759.0	1.0	51431.0	42847.0	62177.0	61714.0	53647.0	48898.0	49359.0	33384.0	30732.0	76408.0	56010.0	65448.0	1.0	41947.0	23797.0	60962.0	52394.0	64507.0	124871.0	1.0	64747.0	1.0	1.0	1.0	20288.0	20711.0	19709.0	38759.0	1.0	1.0	39087.0
250.13965@7.777064	2	1.0	70877.0	116996.0	48441.0	43951.0	63222.0	171996.0	131435.0	66680.0	61544.0	61903.0	175547.0	51025.0	205343.0	82595.0	131678.0	126278.0	112052.0	100677.0	103940.0	69647.0	43640.0	185967.0	164192.0	147458.0	1.0	91206.0	49115.0	140647.0	126559.0	162745.0	188550.0	95060.0	166127.0	45420.0	84738.0	46986.0	48104.0	43756.0	42035.0	98300.0	94189.0	88868.0	95629.0
155.1312@7.8489046	2	78450.0	85397.0	1.0	58035.0	48076.0	71460.0	112918.0	103073.0	74170.0	60387.0	76719.0	159316.0	56274.0	135115.0	102807.0	1.0	1.0	92489.0	106831.0	83491.0	64025.0	65628.0	116939.0	101152.0	1.0	90181.0	87822.0	62989.0	116873.0	96556.0	139331.0	316207.0	1.0	1.0	43307.0	73291.0	48673.0	47470.0	47845.0	45463.0	67212.0	69020.0	69346.0	1.0
294.1948@7.9364014	2	283885.0	303930.0	313741.0	173788.0	87879.0	57291.0	823986.0	234532.0	329977.0	76741.0	381556.0	802654.0	134542.0	1278812.0	64202.0	449930.0	261479.0	495348.0	261587.0	191059.0	66640.0	1.0	39252.0	362811.0	1.0	162207.0	108398.0	340021.0	60252.0	240080.0	605959.0	456502.0	429972.0	1.0	139333.0	245094.0	143969.0	139119.0	134311.0	129193.0	259739.0	259723.0	268267.0	272167.0
512.3626@7.936713	2	2407304.0	2568046.0	2635401.0	1452069.0	664143.0	410989.0	7371543.0	1939791.0	2756805.0	582137.0	3249328.0	7288930.0	1132580.0	1.1462056E7	462646.0	3911177.0	2260702.0	4379489.0	2237871.0	1575446.0	552686.0	75389.0	292844.0	3122499.0	140457.0	1324992.0	849494.0	2880501.0	441432.0	2009209.0	5374814.0	4024601.0	3745653.0	32089.0	1131716.0	2064416.0	1151831.0	1016903.0	1109158.0	981893.0	2112954.0	2201308.0	2212490.0	2321785.0
190.13615@8.046784	2	62904.0	53021.0	99897.0	72695.0	52042.0	63456.0	163088.0	82173.0	59820.0	61003.0	67072.0	223708.0	40287.0	99775.0	61268.0	120302.0	128521.0	132247.0	64890.0	86532.0	64810.0	55423.0	113984.0	89819.0	102865.0	126309.0	87846.0	62195.0	218733.0	111423.0	112534.0	134924.0	55925.0	156355.0	1.0	63061.0	32456.0	33642.0	1.0	31981.0	1.0	58136.0	63905.0	67560.0
104.02943@8.082025	1	1.0	1.0	94637.0	1.0	1.0	1.0	105786.0	65142.0	1.0	1.0	1.0	196623.0	30107.0	151942.0	1.0	196838.0	124481.0	83837.0	56890.0	1.0	1.0	31730.0	96507.0	121682.0	118828.0	112326.0	47470.0	1.0	191644.0	100042.0	115460.0	279322.0	32757.0	219562.0	1.0	115699.0	1.0	30421.0	1.0	1.0	72705.0	79857.0	81180.0	90385.0
223.19403@8.144243	2	77395.0	75868.0	127471.0	66951.0	50134.0	64856.0	119377.0	94424.0	67985.0	54685.0	57794.0	168681.0	73000.0	213931.0	70465.0	127517.0	124439.0	99085.0	91491.0	104110.0	75016.0	86010.0	133554.0	150661.0	139989.0	105694.0	79983.0	50401.0	124367.0	113499.0	136754.0	294674.0	105254.0	140447.0	51437.0	87802.0	48343.0	46325.0	48626.0	45552.0	83624.0	90658.0	85534.0	87837.0
228.2208@8.448127	2	88394.0	94386.0	182237.0	67477.0	65513.0	74209.0	150358.0	153076.0	97504.0	77259.0	95584.0	225574.0	72032.0	284710.0	111651.0	157665.0	168890.0	145322.0	111047.0	124304.0	102017.0	107973.0	170541.0	157602.0	176362.0	135327.0	103844.0	63607.0	158486.0	134573.0	185725.0	289144.0	133234.0	192164.0	52306.0	99325.0	46289.0	45805.0	51808.0	50057.0	90814.0	95288.0	1.0	99886.0
276.07254@8.456682	2	71053.0	74943.0	125380.0	57567.0	1.0	74293.0	87415.0	167049.0	55497.0	74756.0	89909.0	210040.0	70414.0	262620.0	101433.0	80047.0	142490.0	88601.0	92828.0	99889.0	121311.0	78822.0	155905.0	116532.0	66764.0	105296.0	64771.0	57729.0	127762.0	106571.0	174199.0	439203.0	138703.0	187196.0	41280.0	77226.0	1.0	35498.0	38644.0	1.0	72265.0	79432.0	75643.0	71959.0
196.11037@8.641204	1	32083.0	33018.0	64384.0	26137.0	1.0	33036.0	60071.0	64417.0	1.0	23042.0	35502.0	97079.0	1.0	119286.0	1.0	50403.0	68742.0	50708.0	47480.0	50608.0	43618.0	42032.0	74275.0	71833.0	68457.0	58392.0	37531.0	31821.0	71564.0	59855.0	72449.0	65991.0	56326.0	56927.0	1.0	33166.0	1.0	1.0	1.0	1.0	34291.0	34820.0	39306.0	36643.0
258.17682@8.855927	2	1.0	30870.0	76202.0	25893.0	28077.0	25703.0	55174.0	66399.0	29704.0	1.0	29828.0	78575.0	40186.0	131663.0	40032.0	58489.0	58829.0	39791.0	36041.0	40050.0	54761.0	47464.0	71230.0	70827.0	60393.0	54130.0	35327.0	1.0	70512.0	54671.0	66038.0	138775.0	62163.0	83709.0	1.0	35721.0	1.0	1.0	1.0	1.0	34856.0	38106.0	40291.0	36919.0
578.2756@8.856299	2	64097.0	61781.0	179761.0	39645.0	53235.0	39462.0	91813.0	141203.0	60349.0	38140.0	64864.0	189973.0	86383.0	477525.0	100840.0	93347.0	120028.0	67362.0	86899.0	80041.0	155707.0	125407.0	169353.0	156601.0	117416.0	105417.0	81946.0	42401.0	142848.0	116454.0	156188.0	485283.0	219267.0	201666.0	18516.0	48431.0	18399.0	20170.0	18714.0	1.0	48122.0	49367.0	48737.0	45021.0
307.25162@8.948804	2	34396.0	37172.0	66170.0	1.0	1.0	24282.0	37929.0	62267.0	26164.0	25252.0	21793.0	65793.0	26483.0	88063.0	21889.0	66350.0	66476.0	39943.0	35786.0	43645.0	28093.0	28739.0	45760.0	52269.0	32704.0	63265.0	30333.0	1.0	68087.0	50270.0	60173.0	55977.0	36343.0	100882.0	1.0	1.0	1.0	1.0	1.0	1.0	27155.0	1.0	28746.0	1.0
254.23627@9.0053835	1	25181.0	88695.0	37476.0	1.0	1.0	148703.0	159734.0	72555.0	20984.0	73289.0	75284.0	161724.0	104572.0	1.0	49409.0	224691.0	165192.0	333382.0	64048.0	25051.0	1.0	1.0	108074.0	39498.0	147117.0	35013.0	63516.0	1.0	63156.0	1.0	63835.0	527001.0	1.0	198006.0	133656.0	244430.0	123656.0	115876.0	113952.0	111245.0	232165.0	236501.0	235756.0	232424.0
192.15196@9.267234	1	22571.0	1.0	41593.0	1.0	1.0	18773.0	1.0	33677.0	23641.0	1.0	1.0	62274.0	26279.0	94554.0	21242.0	38020.0	34823.0	1.0	30844.0	36621.0	32909.0	33820.0	39284.0	48138.0	1.0	43692.0	25105.0	20206.0	55443.0	1.0	1.0	70721.0	39710.0	50058.0	1.0	35946.0	16156.0	16012.0	15629.0	1.0	1.0	27417.0	29613.0	33279.0
371.0472@9.297264	2	39354.0	50452.0	89289.0	1.0	1.0	38062.0	66561.0	72489.0	1.0	33725.0	39263.0	103279.0	41987.0	108151.0	44707.0	79293.0	96198.0	59633.0	58310.0	66573.0	37121.0	42116.0	91490.0	93057.0	79043.0	71696.0	47855.0	1.0	79240.0	70277.0	109780.0	420878.0	48951.0	105326.0	1.0	56181.0	28017.0	1.0	1.0	1.0	58767.0	58248.0	56062.0	56646.0
261.12292@9.33377	1	1.0	20993.0	43293.0	1.0	1.0	1.0	35237.0	33959.0	1.0	15216.0	1.0	46436.0	1.0	57628.0	21112.0	37630.0	36175.0	26799.0	22395.0	1.0	20326.0	21571.0	39308.0	43219.0	47659.0	34201.0	1.0	1.0	39893.0	38042.0	45389.0	61357.0	26368.0	49647.0	1.0	26339.0	1.0	1.0	1.0	1.0	28166.0	30269.0	1.0	27237.0
290.24597@9.315036	1	72658.0	1.0	122794.0	179874.0	1.0	72374.0	127043.0	140421.0	56737.0	1.0	1.0	145916.0	73588.0	118541.0	63233.0	131048.0	120922.0	127935.0	1.0	117777.0	66999.0	66052.0	79467.0	119175.0	138436.0	140402.0	65797.0	54017.0	133956.0	134887.0	133206.0	154353.0	64859.0	190414.0	64190.0	110941.0	1.0	67722.0	1.0	57059.0	112122.0	122616.0	113845.0	113399.0
290.24603@9.40492	1	26580.0	1.0	127849.0	39893.0	1.0	1.0	127924.0	60966.0	64457.0	35815.0	1.0	139337.0	1.0	1.0	1.0	74852.0	56638.0	167362.0	32071.0	74539.0	1.0	29142.0	91612.0	56740.0	67476.0	68507.0	32365.0	36241.0	104585.0	121105.0	115075.0	80343.0	1.0	84769.0	38771.0	71040.0	33626.0	32406.0	35554.0	27875.0	65972.0	75816.0	72573.0	74567.0
712.1633@9.413756	1	24518.0	18789.0	30976.0	1.0	1.0	14056.0	32890.0	31962.0	21038.0	1.0	1.0	56819.0	1.0	91507.0	21650.0	43965.0	38084.0	28133.0	30762.0	32685.0	1.0	16898.0	42426.0	68754.0	47547.0	42628.0	1.0	1.0	59757.0	46558.0	52467.0	97814.0	28095.0	58824.0	1.0	24200.0	1.0	1.0	1.0	1.0	21336.0	26894.0	22814.0	25305.0
232.18324@9.52649	1	1.0	19329.0	40804.0	25088.0	1.0	23898.0	62723.0	38979.0	1.0	1.0	1.0	83250.0	1.0	36573.0	20005.0	34328.0	56117.0	52497.0	24623.0	35732.0	1.0	22133.0	51985.0	29959.0	41926.0	62902.0	32000.0	22880.0	63407.0	42010.0	45062.0	62066.0	22920.0	69322.0	1.0	25592.0	1.0	1.0	1.0	1.0	25629.0	24248.0	23637.0	23072.0
380.18063@9.768041	1	48661.0	43728.0	73962.0	1.0	1.0	27368.0	84482.0	63355.0	36224.0	38833.0	34285.0	115609.0	16911.0	28363.0	39056.0	112922.0	97114.0	67626.0	49462.0	61864.0	1.0	1.0	1.0	81675.0	81514.0	81231.0	42213.0	1.0	86505.0	69991.0	110165.0	331428.0	1.0	110174.0	27638.0	1.0	25318.0	1.0	22965.0	1.0	58906.0	58010.0	59137.0	59582.0
286.8815@0.8332548	1	1.0	44084.0	82695.0	47102.0	38286.0	63364.0	90604.0	112646.0	43445.0	1.0	1.0	131576.0	1.0	103296.0	42456.0	148562.0	98457.0	106988.0	55072.0	157406.0	60030.0	69696.0	108168.0	227589.0	86608.0	68132.0	63865.0	85105.0	217561.0	1.0	163507.0	80616.0	37243.0	185204.0	39890.0	160191.0	1.0	85423.0	48163.0	74377.0	182176.0	139076.0	156143.0	167029.0
299.89072@0.83521265	1	1.0	1.0	90675.0	33257.0	23327.0	1.0	1.0	85720.0	29856.0	30909.0	1.0	94995.0	1.0	78588.0	24744.0	68189.0	74056.0	70054.0	31498.0	86368.0	1.0	35199.0	80037.0	90759.0	44978.0	25984.0	31803.0	29540.0	85567.0	1.0	99321.0	62256.0	21725.0	75613.0	23384.0	65873.0	1.0	27462.0	1.0	1.0	70919.0	66120.0	60919.0	66899.0
278.1847@1.0088775	2	28719.0	26026.0	43160.0	34633.0	106681.0	56998.0	35289.0	130245.0	40728.0	1.0	30180.0	94127.0	36869.0	170305.0	1.0	90192.0	57603.0	66613.0	56968.0	63608.0	24743.0	214849.0	90177.0	220829.0	389382.0	19533.0	1.0	39790.0	78294.0	110911.0	175213.0	61453.0	25957.0	45597.0	1.0	33733.0	1.0	1.0	1.0	1.0	35046.0	29197.0	29660.0	29715.0
69.05778@1.080509	2	164840.0	135902.0	319817.0	211342.0	689276.0	284227.0	237435.0	181203.0	186339.0	110517.0	193130.0	209155.0	187856.0	807275.0	173978.0	156047.0	232448.0	263164.0	173658.0	232101.0	189914.0	534366.0	203098.0	290506.0	393972.0	246701.0	106186.0	325111.0	168285.0	172332.0	325790.0	497159.0	249583.0	147336.0	1.0	254704.0	219994.0	223285.0	1.0	1.0	206782.0	178929.0	176681.0	237511.0
156.0535@1.1121905	2	66051.0	51458.0	169050.0	83874.0	138111.0	1.0	117536.0	134136.0	116463.0	47760.0	91325.0	195693.0	99063.0	132199.0	1.0	118215.0	137099.0	102494.0	63042.0	156957.0	53565.0	188328.0	233200.0	344534.0	268488.0	44517.0	1.0	98701.0	135990.0	130702.0	269878.0	146643.0	110031.0	111578.0	1.0	1.0	1.0	1.0	1.0	1.0	160764.0	1.0	1.0	141810.0
275.1371@1.2144287	2	52983.0	1.0	109008.0	61850.0	104403.0	83921.0	125250.0	152500.0	61123.0	85933.0	52320.0	86215.0	46911.0	112574.0	26695.0	143394.0	124766.0	165857.0	72386.0	111929.0	42609.0	93369.0	138473.0	85356.0	227130.0	48623.0	65369.0	39577.0	89244.0	136320.0	212318.0	131699.0	75903.0	129036.0	52258.0	90934.0	43793.0	49602.0	48077.0	45204.0	99309.0	95312.0	69157.0	95944.0
293.1477@1.2625228	1	35972.0	279620.0	252989.0	1.0	69218.0	68915.0	1.0	1.0	86851.0	70911.0	1.0	71085.0	45071.0	1.0	58107.0	102247.0	1.0	1.0	148851.0	194960.0	83283.0	68940.0	173818.0	123759.0	289511.0	51583.0	1.0	46737.0	86658.0	156865.0	428213.0	1.0	42583.0	1.0	34691.0	95016.0	1.0	1.0	1.0	1.0	86489.0	89867.0	84462.0	90780.0
167.0949@2.8050573	2	9589689.0	1.0	8967770.0	944100.0	1095950.0	1.0	2412510.0	1.0	108799.0	571616.0	2922601.0	1055742.0	1365774.0	2879403.0	138144.0	1049654.0	119890.0	70922.0	300821.0	1582029.0	1267455.0	1163497.0	5301832.0	1.697281E7	7714501.0	2003422.0	2512694.0	645119.0	1.8484162E7	1511808.0	1.0	1526206.0	1377179.0	1.0	3088129.0	3141814.0	2187953.0	2041901.0	2026011.0	1559066.0	3262161.0	529157.0	3472462.0	3901147.0
180.0653@3.5358305	1	263288.0	380055.0	1.0	494001.0	1.2707495E7	1.0	941888.0	1.0	1.0	396070.0	2042062.0	3967169.0	6207308.0	1.0	359738.0	1174142.0	3531364.0	2112759.0	492650.0	383895.0	300504.0	1.0	2856533.0	2971300.0	6802993.0	595356.0	686635.0	187362.0	519120.0	4741286.0	2154277.0	87123.0	987911.0	1.5528153E7	1199512.0	2186209.0	1158495.0	1125475.0	1042177.0	1078263.0	2149017.0	2231357.0	2226418.0	2122314.0
266.16342@3.6795418	1	87654.0	117293.0	142874.0	71245.0	52118.0	1.0	388834.0	71645.0	92362.0	1.0	139848.0	175160.0	49109.0	421448.0	1.0	261351.0	99458.0	251282.0	56550.0	79629.0	28480.0	1.0	1.0	87451.0	1.0	1.0	1.0	132599.0	1.0	49343.0	211707.0	122836.0	93343.0	1.0	46388.0	75214.0	42793.0	40907.0	38775.0	36938.0	83259.0	83242.0	80080.0	75379.0
341.11115@3.8786745	1	58137.0	1.0	1194627.0	1.0	231302.0	155610.0	1.0	133381.0	219154.0	1.0	1.0	162416.0	1.0	40970.0	1.0	1.0	1.0	1.0	908733.0	1026705.0	147363.0	399648.0	981458.0	6357977.0	561321.0	99872.0	72120.0	777250.0	427733.0	70394.0	218813.0	48804.0	1.0	77883.0	60429.0	97761.0	63151.0	1.0	36676.0	1.0	87928.0	145238.0	146349.0	94296.0
471.26804@3.9918747	1	29163.0	27736.0	98496.0	20864.0	77882.0	49014.0	99492.0	90896.0	26584.0	49130.0	35656.0	22946.0	1.0	42125.0	1.0	37961.0	70949.0	82973.0	1.0	123306.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1140843.0	1.0	1.0	52512.0	42146.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
515.29425@4.099518	1	54455.0	56973.0	170015.0	36099.0	184318.0	109679.0	161604.0	148788.0	52428.0	84250.0	50979.0	36316.0	1.0	93332.0	1.0	56082.0	105816.0	124447.0	1.0	207303.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2642521.0	1.0	1.0	84466.0	63753.0	20082.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
290.1611@4.1746345	1	1.0	1.0	230902.0	65188.0	160253.0	59667.0	85148.0	1.0	98677.0	84771.0	1.0	182463.0	71395.0	77459.0	120766.0	114056.0	16926.0	1.0	125118.0	1.0	89818.0	135212.0	257752.0	177619.0	230963.0	150016.0	136513.0	45720.0	82627.0	206580.0	1.0	51052.0	62999.0	112557.0	139772.0	277773.0	139352.0	139223.0	141345.0	140525.0	277165.0	290059.0	283392.0	286194.0
574.31366@4.174183	1	1.0	20295.0	345552.0	87717.0	246194.0	79653.0	93604.0	1.0	146246.0	122359.0	1.0	368726.0	92702.0	84918.0	187751.0	161326.0	8374.0	1.0	189601.0	1.0	132790.0	197038.0	379975.0	346988.0	146882.0	236208.0	204983.0	59343.0	95937.0	295217.0	1.0	47309.0	78965.0	153110.0	206814.0	426381.0	182917.0	209169.0	217206.0	215123.0	406300.0	427156.0	426885.0	437165.0
559.32074@4.196103	1	88503.0	94461.0	210068.0	58991.0	283022.0	192531.0	235752.0	212650.0	80871.0	124752.0	65993.0	34014.0	14575.0	153352.0	1.0	74975.0	128508.0	154048.0	1.0	301999.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4663288.0	1.0	1.0	128719.0	82640.0	24260.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
502.29898@4.230649	1	24142.0	36214.0	143982.0	18999.0	85806.0	59616.0	87337.0	105321.0	41008.0	75976.0	39169.0	41263.0	26805.0	76017.0	13583.0	69914.0	98261.0	51492.0	16768.0	116426.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	665499.0	1.0	11587.0	56478.0	82843.0	16614.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
603.3471@4.280833	1	110780.0	128961.0	290707.0	80206.0	473508.0	278214.0	296718.0	257230.0	115858.0	152783.0	70464.0	40725.0	16000.0	214359.0	17155.0	90307.0	145608.0	168406.0	1.0	357762.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6654435.0	1.0	1.0	162592.0	89778.0	26461.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
546.32526@4.31325	1	24492.0	37655.0	149576.0	17648.0	93072.0	63668.0	82634.0	106970.0	48321.0	78876.0	39757.0	38253.0	28171.0	73048.0	1.0	65985.0	103157.0	124152.0	13369.0	125018.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	761583.0	1.0	1.0	53199.0	87405.0	15114.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
647.37335@4.357568	1	112278.0	135045.0	273198.0	83336.0	498130.0	293215.0	293507.0	254976.0	117311.0	145674.0	62505.0	30474.0	14902.0	227070.0	16126.0	90717.0	126949.0	151410.0	1.0	357741.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7880200.0	1.0	1.0	171990.0	82066.0	20924.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
590.3515@4.387572	1	20831.0	29333.0	107517.0	12864.0	76641.0	54637.0	63083.0	90811.0	34477.0	68599.0	33374.0	32500.0	17144.0	65706.0	1.0	56293.0	85183.0	109976.0	1.0	105485.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	770383.0	1.0	1.0	40521.0	72230.0	11189.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
