# Notes : Entity List : FF 80percent QC blank extracted 
#Interpretation : K_PEX
#Experiment : AH_PoroshellC18_negative
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 2 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_PoroshellC18_negative_2017_Aug_09_11_35_19
# Owner : gxuser
# Created On : Fri May 18 16:08:22 CEST 2018
Compound	Number Passed	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
207.95947@3.6513932	2	148996.0	100784.0	277520.0	102564.0	124554.0	126668.0	121138.0	97290.0	125750.0	1.0	105079.0	99427.0	85608.0	166792.0	117509.0	107272.0	95405.0	231051.0	110557.0	1.0	118386.0	145576.0	136107.0	102909.0	161166.0	71881.0	78632.0	116415.0	141233.0	108444.0	96593.0	135586.0	88629.0	122762.0	113909.0	107462.0	120302.0	114260.0	118267.0	117009.0	85808.0	115345.0	98644.0	108254.0
258.10794@3.6576273	2	65663.0	31626.0	168630.0	36052.0	48516.0	46978.0	53243.0	35317.0	52860.0	18066.0	1.0	36359.0	27273.0	95753.0	46809.0	36108.0	32348.0	153670.0	33893.0	27338.0	48686.0	66732.0	74465.0	32765.0	78287.0	1.0	1.0	37631.0	37832.0	31991.0	37606.0	56873.0	27310.0	38848.0	35262.0	36727.0	34400.0	36132.0	35180.0	36955.0	36023.0	35375.0	33595.0	37882.0
72.05776@3.661484	2	1560398.0	908439.0	3445706.0	1124043.0	1101436.0	1151830.0	1341105.0	1007125.0	1105302.0	729774.0	1088423.0	1182135.0	851153.0	2296834.0	1127584.0	1088263.0	1143765.0	2707560.0	894839.0	1053099.0	1237396.0	1466168.0	1992749.0	1122969.0	1606404.0	653191.0	678939.0	998332.0	1172236.0	920711.0	1080516.0	1256345.0	901019.0	1128013.0	1111473.0	977399.0	926206.0	910267.0	918013.0	895787.0	885823.0	894349.0	1019901.0	1078977.0
376.07123@3.665267	2	22363.0	10635.0	26590.0	13595.0	10256.0	15588.0	14653.0	9770.0	14316.0	1.0	10185.0	10060.0	6947.0	18894.0	11003.0	9872.0	11062.0	27236.0	13660.0	9645.0	11803.0	18073.0	16582.0	10432.0	17658.0	9531.0	1.0	11666.0	11067.0	9808.0	9282.0	14433.0	11749.0	9722.0	11188.0	8464.0	9341.0	13092.0	12587.0	12982.0	12511.0	10106.0	8294.0	10832.0
344.13422@3.670206	2	40628.0	24336.0	53697.0	28879.0	26943.0	24577.0	29140.0	25122.0	24063.0	20570.0	28057.0	23300.0	24391.0	44382.0	28665.0	25233.0	25133.0	50529.0	23562.0	23103.0	27691.0	32011.0	40324.0	24383.0	33883.0	18539.0	17309.0	25519.0	28984.0	24161.0	27468.0	28427.0	23499.0	28580.0	23305.0	21604.0	1.0	22044.0	22781.0	21127.0	21199.0	21991.0	20072.0	20858.0
346.1111@3.670258	2	28658.0	17004.0	21079.0	20312.0	19298.0	20906.0	18425.0	15023.0	15010.0	13734.0	17522.0	15080.0	14958.0	18092.0	19116.0	14045.0	17812.0	21589.0	13373.0	14755.0	21629.0	23445.0	30517.0	14569.0	21487.0	1.0	12500.0	13664.0	17404.0	13247.0	19820.0	17781.0	18269.0	15810.0	16167.0	14665.0	12865.0	13724.0	13829.0	13127.0	14560.0	13695.0	14497.0	14271.0
391.02267@3.6835964	2	23462.0	21904.0	22490.0	28678.0	18251.0	17684.0	19488.0	22704.0	15387.0	1.0	1.0	17768.0	23538.0	22250.0	20204.0	20090.0	28488.0	18641.0	18348.0	22100.0	19654.0	16393.0	24532.0	18878.0	18926.0	25144.0	20186.0	18293.0	20596.0	23714.0	27420.0	16798.0	28793.0	21789.0	16511.0	15792.0	15584.0	15337.0	15146.0	15440.0	14577.0	16043.0	13280.0	15591.0
650.21545@3.6823905	2	24878.0	25279.0	26241.0	45058.0	17124.0	17946.0	22179.0	27980.0	14120.0	39912.0	32626.0	20930.0	27788.0	26263.0	20983.0	17729.0	48370.0	22248.0	18406.0	27015.0	22082.0	15410.0	43682.0	22982.0	18665.0	28327.0	19821.0	16959.0	22524.0	29667.0	37157.0	19073.0	38912.0	20254.0	13924.0	12605.0	13063.0	13769.0	14229.0	13633.0	15563.0	13403.0	14070.0	13915.0
666.1882@3.6821253	2	92035.0	90811.0	93270.0	144611.0	58049.0	54554.0	79190.0	90459.0	41038.0	136043.0	109036.0	58352.0	89717.0	91574.0	70640.0	63296.0	133479.0	76398.0	62607.0	87964.0	80881.0	52718.0	121650.0	68353.0	61704.0	91650.0	59361.0	64380.0	72063.0	99557.0	127278.0	60452.0	129674.0	75081.0	49382.0	42226.0	46737.0	48419.0	47981.0	47376.0	43931.0	45439.0	42052.0	44176.0
950.2181@3.6823754	2	30457.0	28117.0	31226.0	38471.0	17055.0	14298.0	22328.0	28529.0	10680.0	37135.0	27887.0	17354.0	28397.0	28560.0	20576.0	21329.0	37149.0	21899.0	18896.0	23908.0	23577.0	16624.0	36887.0	20747.0	17435.0	29303.0	21543.0	19342.0	22257.0	32964.0	35270.0	22115.0	38470.0	26305.0	13684.0	12051.0	13524.0	14381.0	13163.0	14417.0	12305.0	15954.0	13495.0	14704.0
446.1315@3.682516	2	71573.0	66570.0	70859.0	111113.0	47622.0	42634.0	62087.0	70283.0	27959.0	98779.0	81539.0	42112.0	67212.0	65527.0	51115.0	49704.0	101025.0	59707.0	46870.0	68684.0	60718.0	38606.0	94086.0	56051.0	43562.0	71669.0	44225.0	51175.0	55077.0	74065.0	94378.0	41227.0	101764.0	53204.0	29337.0	26437.0	32306.0	29381.0	36460.0	35177.0	28825.0	30926.0	28978.0	31825.0
656.2323@3.6827667	2	41515.0	41057.0	41521.0	61109.0	25849.0	25803.0	32314.0	41720.0	17497.0	59215.0	49321.0	26972.0	40667.0	41091.0	33722.0	32395.0	57512.0	31790.0	31239.0	37852.0	34035.0	21545.0	54971.0	34499.0	27317.0	41764.0	29629.0	29244.0	33135.0	46032.0	54632.0	26440.0	59638.0	37055.0	22017.0	19976.0	23033.0	22051.0	22802.0	21698.0	21619.0	23052.0	18098.0	21965.0
204.09023@3.6827037	2	933149.0	986219.0	974323.0	1398591.0	742271.0	698400.0	905987.0	970974.0	586654.0	1298297.0	1130518.0	755857.0	965510.0	965186.0	804991.0	775036.0	1358194.0	852905.0	763313.0	998372.0	882548.0	666417.0	1271461.0	828876.0	742426.0	1043557.0	760327.0	773116.0	825586.0	1062968.0	1253781.0	744161.0	1293342.0	881021.0	641127.0	607968.0	646540.0	649245.0	639383.0	635429.0	613662.0	624471.0	600772.0	629069.0
462.09824@3.6826568	2	270210.0	267622.0	268541.0	347254.0	200907.0	183182.0	226708.0	238822.0	158118.0	328987.0	291557.0	195454.0	262366.0	247727.0	227825.0	210185.0	326364.0	242572.0	211274.0	246062.0	242517.0	191378.0	305258.0	211456.0	205523.0	269856.0	208009.0	226373.0	221879.0	272655.0	300780.0	198720.0	334692.0	228163.0	174651.0	153407.0	184027.0	185061.0	181551.0	176019.0	164135.0	174163.0	160786.0	164623.0
430.16138@3.682782	2	255154.0	285242.0	256662.0	383876.0	191346.0	177686.0	239832.0	266934.0	158288.0	373188.0	316829.0	192992.0	264795.0	264911.0	224538.0	213047.0	367908.0	223940.0	207106.0	261523.0	237959.0	169686.0	338893.0	227042.0	210646.0	282008.0	204978.0	211325.0	227953.0	293208.0	345877.0	203595.0	366452.0	240579.0	159517.0	159318.0	164770.0	167990.0	170410.0	162491.0	154481.0	168437.0	146587.0	157993.0
672.2002@3.6828363	2	38698.0	41240.0	40294.0	58368.0	25665.0	27403.0	24986.0	1.0	21912.0	1.0	48335.0	26997.0	29067.0	22974.0	22804.0	26747.0	1.0	24815.0	33413.0	1.0	25539.0	14349.0	55198.0	24991.0	27797.0	1.0	25757.0	17086.0	34381.0	44700.0	51943.0	28416.0	1.0	22697.0	18438.0	1.0	16658.0	22203.0	21190.0	18724.0	18843.0	15041.0	20385.0	19278.0
682.2327@3.6829617	2	19667.0	22633.0	16221.0	36065.0	13070.0	13553.0	26286.0	1.0	8837.0	1.0	25322.0	13330.0	32722.0	18854.0	15870.0	12165.0	1.0	24325.0	13705.0	1.0	19303.0	17426.0	27605.0	26669.0	12715.0	1.0	15298.0	12451.0	16008.0	19115.0	31448.0	13455.0	1.0	21080.0	10944.0	9127.0	9056.0	9649.0	9541.0	9850.0	10233.0	8692.0	1.0	9106.0
226.07185@3.684641	2	748276.0	755676.0	715958.0	925521.0	606430.0	598433.0	674514.0	756040.0	547117.0	908940.0	812225.0	604589.0	756101.0	698329.0	683573.0	672636.0	842364.0	646973.0	672894.0	707839.0	689341.0	591458.0	814776.0	661809.0	604598.0	522490.0	677237.0	687531.0	687490.0	727266.0	849292.0	628466.0	896483.0	723703.0	580106.0	545087.0	603293.0	595056.0	592845.0	589936.0	558789.0	584470.0	557274.0	563502.0
492.13156@3.6836033	2	36454.0	33946.0	31557.0	48270.0	30367.0	32091.0	33134.0	37974.0	27062.0	47586.0	42979.0	32622.0	36077.0	33469.0	32091.0	26821.0	46333.0	32232.0	30804.0	35601.0	33338.0	26514.0	44964.0	34934.0	27943.0	39017.0	32795.0	26844.0	31609.0	39891.0	45216.0	27996.0	46999.0	29932.0	23847.0	25683.0	25088.0	24522.0	25560.0	26454.0	27669.0	24229.0	26431.0	24560.0
288.0435@3.6891313	2	113489.0	115124.0	83904.0	129982.0	101955.0	49493.0	83756.0	112582.0	106932.0	98877.0	106511.0	68531.0	77688.0	74563.0	99803.0	58319.0	1.0	94010.0	70310.0	90655.0	108386.0	89550.0	95620.0	43038.0	84590.0	1.0	113202.0	61757.0	94662.0	100215.0	102119.0	100216.0	113532.0	87369.0	37818.0	90694.0	86543.0	50525.0	98482.0	102428.0	111991.0	47518.0	97861.0	101950.0
292.0632@3.688242	2	21735.0	20273.0	12058.0	25041.0	17658.0	23359.0	19169.0	21003.0	17843.0	1.0	21375.0	18626.0	22600.0	18023.0	20408.0	14469.0	22719.0	18109.0	19117.0	19710.0	20292.0	1.0	19635.0	18877.0	18481.0	22875.0	21632.0	17069.0	19877.0	18190.0	21869.0	17050.0	1.0	18059.0	21758.0	1.0	15890.0	18140.0	19262.0	20397.0	17951.0	16047.0	1.0	19262.0
304.01416@3.6898768	2	1.0	1.0	105100.0	106082.0	59796.0	90029.0	86142.0	92957.0	84716.0	60221.0	95948.0	82649.0	102637.0	118252.0	139118.0	87163.0	93502.0	119357.0	98285.0	1.0	90443.0	89676.0	1.0	83477.0	121665.0	100332.0	92248.0	95455.0	89555.0	98068.0	98631.0	1.0	105622.0	92316.0	97390.0	78554.0	89287.0	90106.0	93970.0	88691.0	91667.0	86422.0	81913.0	82819.0
293.98553@3.6881056	2	54653.0	77060.0	233665.0	1.0	213813.0	65538.0	42487.0	66967.0	194865.0	30468.0	49288.0	242362.0	64550.0	222497.0	224884.0	250138.0	1.0	232546.0	258411.0	1.0	62790.0	50946.0	250600.0	240654.0	211468.0	288143.0	253524.0	259243.0	55566.0	67378.0	253990.0	205631.0	1.0	48957.0	64939.0	177796.0	260379.0	249007.0	73413.0	245314.0	67787.0	242014.0	59498.0	239702.0
189.9936@3.7099204	2	52769.0	92582.0	31548.0	202335.0	270592.0	108818.0	76959.0	140773.0	49085.0	167571.0	214149.0	66249.0	384933.0	134529.0	100032.0	104989.0	186851.0	417305.0	64342.0	60152.0	105383.0	180960.0	112603.0	264729.0	590283.0	146962.0	292329.0	27998.0	71942.0	166620.0	66615.0	891376.0	63280.0	90365.0	215259.0	184280.0	202676.0	208066.0	203643.0	203631.0	196413.0	197223.0	187735.0	184260.0
173.99867@3.900725	2	31866.0	93318.0	166479.0	107346.0	258995.0	107323.0	176134.0	69412.0	408623.0	565232.0	114612.0	118239.0	74295.0	189904.0	42524.0	1773755.0	865234.0	84984.0	405679.0	1.0	114667.0	254377.0	206010.0	149882.0	190490.0	32516.0	102357.0	173117.0	60305.0	89411.0	701758.0	176112.0	555847.0	152327.0	294452.0	261720.0	285388.0	287746.0	271708.0	271729.0	272732.0	263455.0	264770.0	278633.0
371.1211@3.940364	2	47179.0	76503.0	77205.0	1.0	34477.0	46952.0	1.0	30202.0	62423.0	60790.0	58110.0	54238.0	36304.0	56874.0	36087.0	39940.0	39869.0	27526.0	30224.0	1.0	63190.0	71744.0	37321.0	1.0	71055.0	39695.0	19410.0	62086.0	43988.0	18555.0	39139.0	44345.0	82901.0	22265.0	35096.0	30994.0	34745.0	32996.0	32935.0	36081.0	31913.0	31930.0	34063.0	32208.0
213.00948@4.1600327	2	16320.0	38136.0	64048.0	40460.0	1632709.0	1.0	26050.0	27293.0	81129.0	43193.0	32382.0	104746.0	65598.0	48653.0	17929.0	153414.0	38497.0	141493.0	74402.0	1.0	16154.0	490344.0	85093.0	35575.0	749312.0	91123.0	49154.0	26073.0	26110.0	32328.0	48732.0	47090.0	23248.0	38388.0	89231.0	77143.0	85983.0	88005.0	85142.0	83722.0	80913.0	80142.0	79638.0	82976.0
264.11096@4.161609	2	290806.0	96826.0	230687.0	167260.0	767060.0	175474.0	193569.0	178999.0	436933.0	192778.0	163331.0	234791.0	359627.0	200546.0	168738.0	414455.0	180184.0	469198.0	191052.0	129894.0	110325.0	970038.0	207006.0	301081.0	1329369.0	235751.0	179514.0	146802.0	184992.0	118291.0	136669.0	113423.0	148495.0	176888.0	338184.0	313292.0	326377.0	341752.0	330214.0	329087.0	319845.0	331185.0	330741.0	331463.0
354.0062@4.1616545	2	19107.0	1.0	14099.0	10170.0	37041.0	9608.0	10733.0	10898.0	35989.0	11306.0	9334.0	12137.0	26353.0	11323.0	13110.0	35770.0	8993.0	25318.0	12426.0	7553.0	6079.0	84894.0	13276.0	21058.0	121044.0	14327.0	12288.0	8445.0	10898.0	5738.0	7632.0	1.0	8532.0	10249.0	23533.0	12051.0	24100.0	22781.0	28559.0	22269.0	21688.0	21257.0	20719.0	18332.0
179.05827@4.234327	2	56921.0	73538.0	104286.0	70554.0	210089.0	152647.0	1.0	127024.0	92799.0	51738.0	131996.0	130762.0	188456.0	77097.0	80649.0	55383.0	253262.0	384087.0	1.0	80038.0	81848.0	166445.0	57397.0	321370.0	730744.0	99063.0	191427.0	40954.0	108915.0	93808.0	36363.0	505566.0	56700.0	86024.0	105530.0	100355.0	99366.0	100143.0	100833.0	100489.0	97724.0	95338.0	106175.0	104318.0
696.5144@4.31439	2	116281.0	98569.0	134249.0	113790.0	86290.0	125011.0	142654.0	70465.0	125209.0	96628.0	119319.0	272538.0	88425.0	97953.0	98195.0	114613.0	100740.0	144850.0	107949.0	85855.0	119301.0	109792.0	98150.0	105529.0	123045.0	107466.0	172206.0	127496.0	258111.0	98970.0	99302.0	115804.0	127090.0	194503.0	51487.0	47449.0	50509.0	53838.0	53778.0	49401.0	51234.0	48011.0	49435.0	51504.0
922.6821@4.523109	2	37247.0	36705.0	46461.0	44183.0	27876.0	38655.0	41185.0	23844.0	46541.0	36987.0	44429.0	88629.0	32287.0	32751.0	34692.0	43126.0	35230.0	42322.0	40274.0	28625.0	42181.0	42891.0	34571.0	37190.0	41755.0	41537.0	49328.0	50279.0	75709.0	35056.0	40091.0	34880.0	39835.0	59845.0	20180.0	18707.0	18597.0	17869.0	17519.0	18283.0	19835.0	16940.0	17547.0	16711.0
188.01431@4.5921135	2	638974.0	171252.0	1.0	303545.0	1635595.0	354203.0	424622.0	206483.0	653860.0	380707.0	492590.0	299821.0	493437.0	552121.0	295401.0	998614.0	85464.0	1610380.0	420561.0	256039.0	239336.0	2223286.0	308127.0	280350.0	3531159.0	263467.0	225681.0	253436.0	276522.0	221141.0	1.0	398735.0	374360.0	223257.0	682685.0	608003.0	687751.0	690858.0	675662.0	670401.0	672444.0	648758.0	638084.0	644082.0
598.39325@4.7391887	2	61198.0	58267.0	69256.0	64748.0	43693.0	64310.0	72616.0	36545.0	67585.0	51773.0	59884.0	126305.0	52883.0	53296.0	50085.0	63454.0	56732.0	74723.0	62676.0	47392.0	60053.0	54562.0	56751.0	60158.0	76804.0	61316.0	80326.0	66560.0	115692.0	51527.0	54880.0	60962.0	61734.0	84350.0	34925.0	25544.0	32463.0	33327.0	32415.0	32103.0	31932.0	30584.0	33067.0	31866.0
831.5052@4.7642975	2	20008.0	18280.0	19702.0	20366.0	16184.0	21936.0	22936.0	11806.0	19317.0	16216.0	19726.0	31293.0	17688.0	15619.0	18449.0	21042.0	17263.0	23690.0	18240.0	13828.0	21713.0	17717.0	16174.0	18728.0	17441.0	19443.0	22792.0	17443.0	30878.0	17812.0	19270.0	19791.0	21630.0	25281.0	10734.0	7651.0	9169.0	8282.0	10858.0	10177.0	7900.0	8224.0	1.0	9231.0
796.43933@4.7648015	2	37089.0	32333.0	22930.0	36233.0	23015.0	36272.0	27435.0	18008.0	25871.0	25123.0	24706.0	30367.0	34226.0	20236.0	24988.0	21865.0	22297.0	25950.0	24374.0	16042.0	31241.0	34879.0	21374.0	21525.0	25979.0	23768.0	28480.0	23182.0	30168.0	22179.0	26280.0	23688.0	28136.0	23745.0	24365.0	12265.0	18492.0	17929.0	17322.0	15218.0	12574.0	13395.0	12803.0	12746.0
758.42914@4.765542	2	29704.0	25917.0	32110.0	27184.0	22864.0	25104.0	24605.0	1.0	25865.0	26897.0	28547.0	1.0	25386.0	19634.0	22584.0	25640.0	27705.0	29802.0	23909.0	25354.0	27788.0	23568.0	25877.0	24888.0	26827.0	29981.0	26006.0	1.0	28335.0	1.0	27116.0	28739.0	30009.0	25554.0	23412.0	19284.0	19160.0	23251.0	23588.0	22858.0	19572.0	21356.0	22372.0	1.0
824.56134@4.921922	2	30707.0	30831.0	38558.0	37178.0	25175.0	35514.0	42358.0	22345.0	38575.0	33947.0	32551.0	72117.0	30690.0	28863.0	28054.0	33663.0	30860.0	42253.0	37814.0	28494.0	29867.0	37876.0	31708.0	32198.0	37772.0	34206.0	42978.0	32780.0	66726.0	31993.0	29327.0	33310.0	33626.0	52514.0	14763.0	13840.0	15068.0	15599.0	15561.0	15940.0	16197.0	14517.0	14374.0	15224.0
963.654@4.9435973	2	18103.0	13431.0	17704.0	22926.0	12169.0	16234.0	14223.0	10812.0	19289.0	13609.0	13882.0	23575.0	12376.0	14211.0	12814.0	14796.0	11108.0	15720.0	14866.0	11151.0	13520.0	16138.0	11433.0	12249.0	17581.0	14147.0	18743.0	15105.0	22389.0	12044.0	14033.0	15232.0	15929.0	20546.0	7966.0	1.0	7319.0	8101.0	9460.0	1.0	7633.0	6554.0	6965.0	6311.0
904.6727@4.9430156	2	605800.0	484042.0	563117.0	647213.0	411289.0	571960.0	566069.0	385076.0	594369.0	529613.0	597781.0	1026628.0	479070.0	535439.0	500261.0	572221.0	436922.0	618090.0	604063.0	422398.0	467252.0	581454.0	450799.0	511893.0	515396.0	542327.0	676721.0	537602.0	878440.0	486069.0	521466.0	484778.0	570429.0	802823.0	313512.0	258659.0	304029.0	299989.0	302058.0	287949.0	275591.0	273835.0	263780.0	268267.0
998.60657@4.943984	2	18947.0	16069.0	18643.0	21245.0	15612.0	16887.0	17707.0	15107.0	17862.0	17353.0	17556.0	24269.0	15390.0	15965.0	16677.0	17792.0	16176.0	19924.0	20313.0	14623.0	16373.0	19247.0	16757.0	18606.0	14827.0	17975.0	20773.0	16034.0	24088.0	15881.0	17237.0	16400.0	19583.0	20896.0	10469.0	9003.0	9960.0	10392.0	10608.0	11866.0	10306.0	10733.0	9765.0	11140.0
210.08682@5.1658163	2	99060.0	85345.0	100192.0	57566.0	76388.0	238390.0	92425.0	54539.0	59168.0	78253.0	88608.0	60151.0	54841.0	61106.0	73033.0	129779.0	65244.0	79896.0	42003.0	64988.0	41860.0	33937.0	62571.0	51466.0	104377.0	36086.0	64581.0	152905.0	73697.0	111481.0	85419.0	41234.0	212391.0	190194.0	67154.0	75898.0	72235.0	83423.0	84949.0	75810.0	78116.0	81020.0	71954.0	77679.0
232.0848@5.533352	1	39939.0	1.0	127751.0	1.0	1.0	30479.0	1.0	1.0	26886.0	67699.0	56412.0	40103.0	1.0	1.0	25925.0	41699.0	58812.0	35891.0	36290.0	81751.0	55034.0	1.0	40209.0	1.0	1.0	44176.0	36292.0	46684.0	40061.0	41683.0	42196.0	53145.0	37768.0	63543.0	74595.0	56996.0	69245.0	72247.0	71579.0	69537.0	69430.0	68892.0	64086.0	66337.0
386.2175@5.7140627	2	79693.0	80116.0	85990.0	84107.0	31308.0	77402.0	33555.0	58811.0	83847.0	57780.0	75188.0	117230.0	60309.0	61523.0	98325.0	48679.0	13008.0	40134.0	107015.0	79782.0	83019.0	85776.0	75801.0	73920.0	42475.0	78804.0	90229.0	36323.0	77482.0	89741.0	74675.0	87429.0	142863.0	136261.0	66196.0	53105.0	62781.0	60809.0	62062.0	65169.0	58274.0	61428.0	62472.0	62587.0
146.06902@5.7142596	1	50581.0	1.0	49695.0	48523.0	1.0	46872.0	1.0	1.0	41410.0	1.0	42750.0	60356.0	31552.0	38872.0	57538.0	29366.0	1.0	22562.0	62965.0	45739.0	49535.0	52288.0	44433.0	1.0	1.0	48797.0	51109.0	1.0	50746.0	45946.0	45299.0	48150.0	77282.0	78823.0	39363.0	34919.0	35257.0	38941.0	34313.0	38675.0	34437.0	37848.0	37524.0	39251.0
182.98122@6.2657228	2	62839.0	131404.0	113740.0	134453.0	1.0	136514.0	214542.0	240554.0	114450.0	105294.0	119521.0	171051.0	1.0	1.0	130680.0	94239.0	159759.0	279379.0	89217.0	174262.0	96041.0	117047.0	114483.0	103183.0	78797.0	101270.0	145378.0	94381.0	107630.0	277139.0	99223.0	178037.0	319856.0	113771.0	692449.0	486336.0	665212.0	627840.0	612211.0	619392.0	565472.0	586601.0	496340.0	523009.0
368.21945@6.505019	1	18059.0	17978.0	1.0	43135.0	1.0	20992.0	39942.0	21859.0	30974.0	37230.0	25447.0	50985.0	49619.0	38824.0	52052.0	15013.0	47960.0	24739.0	19423.0	1.0	13258.0	15196.0	41255.0	28792.0	1.0	12166.0	62491.0	1.0	1.0	42045.0	1.0	67276.0	42429.0	1.0	37539.0	37456.0	38510.0	40493.0	37763.0	37725.0	40070.0	38114.0	37615.0	39856.0
341.9949@7.010785	1	12823.0	11946.0	10943.0	13191.0	11351.0	12502.0	9769.0	10603.0	10378.0	1.0	12760.0	10934.0	13789.0	10562.0	10759.0	9951.0	12634.0	12769.0	11260.0	1.0	11635.0	1.0	1.0	11945.0	11884.0	12215.0	1.0	11652.0	11624.0	10491.0	12377.0	10673.0	11776.0	10658.0	12741.0	10327.0	9473.0	12639.0	11662.0	10373.0	12252.0	12518.0	10433.0	12035.0
425.04523@7.390714	2	23449.0	19533.0	19973.0	20438.0	18290.0	19950.0	17309.0	1.0	1.0	19326.0	16689.0	18045.0	21708.0	18794.0	1.0	19681.0	22523.0	20881.0	19537.0	19301.0	17726.0	18847.0	17803.0	18855.0	20144.0	20661.0	20313.0	17256.0	20706.0	19128.0	19534.0	17893.0	17738.0	22478.0	21426.0	18373.0	23552.0	1.0	19821.0	19805.0	21465.0	19641.0	18930.0	19764.0
362.17044@7.4806037	2	33931.0	64096.0	43703.0	37179.0	31297.0	49298.0	68297.0	61645.0	47932.0	33984.0	82663.0	79964.0	33102.0	67508.0	47407.0	74188.0	66320.0	64185.0	96918.0	37064.0	34068.0	36924.0	66546.0	38873.0	51098.0	43600.0	58675.0	35053.0	106009.0	50772.0	49387.0	57154.0	32481.0	81091.0	34178.0	27141.0	28987.0	33068.0	32611.0	31461.0	31683.0	29936.0	32083.0	31422.0
237.1126@7.480454	2	38012.0	71668.0	48754.0	42925.0	33630.0	53852.0	78536.0	68468.0	55949.0	36229.0	91558.0	87413.0	37929.0	72004.0	52968.0	79531.0	71593.0	72010.0	107134.0	43990.0	41276.0	42072.0	76291.0	40940.0	59918.0	46894.0	64790.0	39496.0	118142.0	58375.0	52814.0	62561.0	34539.0	87700.0	36884.0	25831.0	31535.0	33730.0	36589.0	35009.0	32534.0	34824.0	30134.0	32661.0
240.13605@7.93765	2	40304.0	39275.0	36005.0	42505.0	1.0	33253.0	43039.0	27254.0	39230.0	28785.0	44603.0	66122.0	35185.0	37323.0	27624.0	37621.0	34985.0	45964.0	38126.0	33170.0	33647.0	33526.0	40797.0	31518.0	30088.0	31468.0	36263.0	1.0	69247.0	34946.0	32719.0	39138.0	29728.0	54750.0	27905.0	26430.0	26110.0	1.0	19971.0	1.0	26475.0	24956.0	23751.0	25941.0
298.1601@8.790174	2	239417.0	152539.0	33637.0	1.0	126290.0	120421.0	149731.0	29192.0	128320.0	96019.0	262370.0	36715.0	1.0	30811.0	1.0	140761.0	127073.0	113323.0	25098.0	149738.0	18595.0	159791.0	120332.0	137268.0	31187.0	31048.0	1.0	169361.0	137508.0	118009.0	31990.0	35944.0	228741.0	42487.0	17225.0	28155.0	1.0	24345.0	249541.0	114785.0	22743.0	36103.0	287735.0	30257.0
312.1756@9.692098	1	1.0	25647.0	24969.0	24735.0	24695.0	1.0	20897.0	18731.0	21099.0	23496.0	1.0	35604.0	18716.0	31796.0	1.0	23783.0	1.0	23123.0	1.0	26786.0	1.0	14750.0	18745.0	27885.0	19634.0	1.0	18220.0	1.0	22734.0	21505.0	21651.0	23141.0	24285.0	38107.0	30283.0	27669.0	20948.0	23415.0	1.0	23783.0	17760.0	19492.0	32421.0	26642.0
374.04477@1.2184783	1	33981.0	48808.0	1.0	98450.0	1.0	39030.0	110471.0	26231.0	49608.0	169178.0	29554.0	23595.0	113698.0	58937.0	88520.0	34178.0	76866.0	29429.0	1.0	1.0	42907.0	1.0	48806.0	44409.0	1.0	45356.0	114170.0	1.0	1.0	1.0	1.0	83593.0	34029.0	1.0	38390.0	1.0	36424.0	31424.0	30554.0	28246.0	29590.0	29180.0	25928.0	1.0
428.01648@1.2239321	2	35753.0	40382.0	49892.0	48182.0	31084.0	55196.0	19715.0	37713.0	63654.0	36722.0	38080.0	51512.0	37485.0	28368.0	34110.0	25598.0	37205.0	27072.0	66271.0	58543.0	49701.0	31013.0	28436.0	27635.0	1.0	32890.0	28468.0	41743.0	45606.0	27588.0	37852.0	30429.0	36377.0	39423.0	26529.0	1.0	26415.0	25208.0	24950.0	23400.0	23355.0	24563.0	22474.0	1.0
136.03668@1.2585713	1	66063.0	175881.0	1.0	566958.0	1.0	76089.0	1.0	1.0	1.0	1.0	107007.0	787906.0	1.0	1.0	410675.0	75370.0	104522.0	93210.0	648513.0	69826.0	115264.0	608281.0	812807.0	98273.0	871852.0	98106.0	489722.0	362739.0	108347.0	639627.0	1.0	1.0	101357.0	306064.0	610281.0	595981.0	397993.0	497083.0	509769.0	105302.0	118466.0	1.0	120396.0	568355.0
100.01513@1.335	1	59316.0	145447.0	1.0	1.0	115919.0	70496.0	77477.0	1.0	1.0	79928.0	80910.0	59276.0	85716.0	146124.0	60013.0	71341.0	71938.0	65456.0	68815.0	32622.0	1.0	67044.0	94969.0	129568.0	52914.0	80740.0	74326.0	1.0	6355.0	123508.0	43207.0	80224.0	60665.0	1.0	84976.0	65119.0	128043.0	67219.0	66696.0	80790.0	79249.0	93131.0	95412.0	82428.0
