# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : Samples
#Experiment : AH_ZicHilic_negative
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 4 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_negative_2017_Aug_03_15_15_25
# Owner : gxuser
# Created On : Fri Aug 04 08:20:47 CEST 2017
Compound	Number Passed	DM_4(raw)	DM_44(raw)	DM_46(raw)	DM_58(raw)	DM_72(raw)	DM_74(raw)	DM_76(raw)	DM_82(raw)	DM_86(raw)	DM_89(raw)	DM_94(raw)	DM_99(raw)	DM_302(raw)	DM_303(raw)	DM_305(raw)	DM_316(raw)	K_2(raw)	K_3(raw)	K_6(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_21(raw)	K_22(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_8(raw)	PEX_30(raw)	PEX_34(raw)	PEX_69(raw)	PEX_84(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_41(raw)	PEX_98(raw)	PEX_315(raw)	PEX_319(raw)	QC_1(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)	QC_10(raw)
774.3673@12.744999	2	28256.0	1.0	25545.0	41886.0	20069.0	22251.0	28316.0	1.0	27905.0	33198.0	21133.0	32076.0	27137.0	20984.0	1.0	39380.0	34187.0	24179.0	1.0	35893.0	30031.0	24535.0	25304.0	34769.0	24265.0	1.0	1.0	35404.0	1.0	1.0	27664.0	26182.0	1.0	1.0	21210.0	30309.0	26130.0	31597.0	26583.0	21631.0	1.0	30713.0	30535.0	27557.0	1.0	18330.0	16093.0	27760.0	1.0	17636.0	14374.0	35079.0	1.0	27082.0	22385.0	27279.0	1.0	20088.0	23535.0	22972.0	21346.0	25872.0	22899.0	23830.0
146.10548@12.744608	4	9485193.0	8115293.0	9748797.0	1.5496106E7	1.058709E7	9399467.0	9405093.0	1.1600475E7	8902143.0	1.1238242E7	8428877.0	1.3017869E7	1.0243636E7	1.0259054E7	1.1416948E7	1.182054E7	1.3043802E7	9750949.0	1.3699055E7	1.4121611E7	1.1729304E7	1.1212781E7	1.1897334E7	1.0468979E7	1.1887398E7	8025479.0	1.3009665E7	1.0207072E7	8689816.0	1.0336601E7	9758790.0	9180984.0	1.1831224E7	1.4830203E7	8774864.0	1.2476928E7	9787682.0	1.224087E7	1.2008004E7	8210437.0	9045881.0	1.2601783E7	9714128.0	8700178.0	1.1285282E7	9069284.0	5605656.0	9306381.0	9219918.0	7474117.0	1.2600509E7	1.1594665E7	1.0875332E7	9561058.0	9598087.0	9956329.0	9726225.0	9131790.0	9066447.0	9053379.0	8952749.0	8422941.0	8794001.0	8455421.0
706.3807@12.74781	4	61207.0	38665.0	50492.0	84689.0	45004.0	48549.0	52636.0	50407.0	54619.0	63231.0	47816.0	69010.0	55717.0	45024.0	68246.0	70265.0	77669.0	55751.0	71813.0	78487.0	68039.0	63309.0	59486.0	60843.0	61384.0	43125.0	73778.0	62738.0	38443.0	59606.0	55493.0	50102.0	67761.0	73181.0	44104.0	68251.0	50388.0	66611.0	64497.0	45516.0	45053.0	65103.0	59353.0	50386.0	48701.0	41326.0	31316.0	52692.0	53149.0	34042.0	38830.0	65864.0	44711.0	51758.0	45832.0	59004.0	42425.0	48499.0	52494.0	50096.0	51677.0	42572.0	51033.0	48407.0
342.19907@12.749641	4	769717.0	583262.0	668318.0	961051.0	634827.0	656598.0	693426.0	655502.0	716651.0	784553.0	646234.0	862338.0	751490.0	669694.0	806579.0	831967.0	879925.0	695169.0	820669.0	892673.0	822110.0	793561.0	779546.0	788273.0	794698.0	624935.0	874601.0	783851.0	602948.0	722621.0	728327.0	713685.0	810057.0	896444.0	634729.0	834047.0	694057.0	835605.0	812450.0	661137.0	651901.0	791774.0	746133.0	703393.0	702231.0	600366.0	496078.0	705805.0	724395.0	553236.0	623744.0	825985.0	659376.0	696504.0	625749.0	720804.0	647506.0	663539.0	690038.0	657456.0	677956.0	633209.0	663947.0	662647.0
332.07684@12.744684	4	174324.0	119488.0	175972.0	224823.0	141547.0	155482.0	131922.0	179956.0	131835.0	127166.0	128444.0	176852.0	166374.0	169031.0	175904.0	149721.0	194617.0	149445.0	188713.0	190458.0	172368.0	194890.0	161302.0	136652.0	179318.0	127343.0	187294.0	184440.0	136342.0	134006.0	154527.0	160883.0	187439.0	199165.0	114617.0	173887.0	163905.0	172769.0	209472.0	139710.0	126917.0	154821.0	180540.0	154565.0	132754.0	129338.0	91947.0	135787.0	163848.0	118507.0	156255.0	195061.0	127705.0	156103.0	110420.0	122902.0	173771.0	132459.0	142123.0	126890.0	146454.0	102321.0	146072.0	151799.0
209.11388@12.745038	3	81862.0	1.0	1.0	107099.0	72040.0	1.0	71883.0	72656.0	68139.0	72042.0	61220.0	96121.0	75508.0	78167.0	82486.0	85121.0	95420.0	69144.0	82490.0	95543.0	84150.0	80503.0	84072.0	74324.0	82576.0	61057.0	95280.0	82551.0	1.0	77061.0	75794.0	66031.0	89637.0	102408.0	59344.0	94669.0	75441.0	82105.0	86054.0	1.0	64809.0	77573.0	78102.0	68569.0	66922.0	1.0	1.0	72333.0	71955.0	1.0	74705.0	89899.0	74382.0	73168.0	61430.0	66698.0	67837.0	66248.0	72191.0	59707.0	65105.0	1.0	67138.0	61737.0
512.1366@12.751544	3	1.0	52048.0	59371.0	83092.0	51792.0	57811.0	61012.0	60744.0	67685.0	1.0	55098.0	69497.0	72492.0	65060.0	72639.0	65109.0	1.0	66886.0	98511.0	75939.0	65132.0	72571.0	90841.0	73079.0	73582.0	61865.0	67156.0	71087.0	58068.0	63831.0	61600.0	84241.0	74583.0	76075.0	56143.0	65417.0	1.0	70995.0	81323.0	63194.0	56457.0	76542.0	65623.0	64527.0	84646.0	1.0	47346.0	64243.0	71324.0	53003.0	65710.0	71736.0	1.0	62163.0	56550.0	64072.0	58915.0	56887.0	65154.0	1.0	62311.0	50955.0	65728.0	66463.0
606.27997@12.757109	4	82762.0	51653.0	56781.0	78915.0	46127.0	51046.0	60488.0	45197.0	73189.0	67263.0	57240.0	75499.0	63429.0	47695.0	73645.0	73864.0	83678.0	61010.0	63202.0	71443.0	80338.0	71179.0	65749.0	76465.0	65100.0	63226.0	79573.0	87173.0	45312.0	67968.0	64256.0	63895.0	73696.0	63618.0	54316.0	66639.0	58563.0	75946.0	67811.0	62085.0	57740.0	69900.0	75244.0	70664.0	53879.0	45543.0	50057.0	65021.0	66966.0	47426.0	35202.0	70374.0	45324.0	63906.0	53203.0	65453.0	50989.0	48358.0	61266.0	55041.0	59959.0	55363.0	60937.0	60738.0
538.2921@12.756248	4	162145.0	101847.0	111703.0	188531.0	99782.0	115288.0	114384.0	109221.0	131207.0	144848.0	117772.0	163695.0	132396.0	97488.0	151646.0	147839.0	201986.0	133269.0	188369.0	153365.0	171577.0	164840.0	151169.0	149525.0	154522.0	113144.0	184497.0	171052.0	96424.0	135184.0	138900.0	141165.0	166426.0	155292.0	108458.0	152692.0	110184.0	162383.0	172447.0	112276.0	114840.0	170680.0	154946.0	135061.0	126752.0	96586.0	87120.0	129852.0	133268.0	91036.0	84482.0	151257.0	98150.0	121822.0	114775.0	141469.0	117345.0	122220.0	131144.0	118596.0	125827.0	118031.0	123441.0	127881.0
337.17245@12.761774	4	341676.0	534687.0	123382.0	95226.0	634469.0	612867.0	75611.0	635552.0	64314.0	104338.0	461543.0	89212.0	120955.0	61129.0	41406.0	57257.0	405277.0	581664.0	820845.0	45124.0	121998.0	402371.0	81886.0	53002.0	112024.0	1.0	334535.0	45850.0	481098.0	313882.0	472014.0	251866.0	351938.0	358941.0	238759.0	114914.0	126461.0	172722.0	212655.0	107254.0	372132.0	468158.0	361857.0	1.0	167570.0	634217.0	294464.0	128422.0	49892.0	410652.0	355913.0	59176.0	61614.0	155767.0	403216.0	464216.0	439101.0	420571.0	449404.0	418018.0	436155.0	381519.0	443122.0	420874.0
734.3871@12.763015	4	70637.0	36764.0	31653.0	61289.0	28971.0	35761.0	33854.0	29929.0	53062.0	48851.0	38692.0	53913.0	43404.0	1.0	50365.0	43061.0	95038.0	45693.0	73229.0	49791.0	68118.0	66849.0	51192.0	53033.0	53971.0	39227.0	67301.0	74923.0	25489.0	45969.0	49569.0	55989.0	62896.0	47042.0	36889.0	48990.0	34403.0	54237.0	69247.0	37443.0	39259.0	67641.0	63713.0	53390.0	40292.0	27372.0	1.0	45517.0	46945.0	29810.0	19091.0	49557.0	25649.0	42242.0	42236.0	52499.0	39481.0	44071.0	45948.0	40924.0	46331.0	41636.0	47450.0	44821.0
174.1117@12.764576	4	3586466.0	2208381.0	2039951.0	3487075.0	1923547.0	2433877.0	2044949.0	2346677.0	2725382.0	2572498.0	2361029.0	3198722.0	2594990.0	2001275.0	2532329.0	2318592.0	4638840.0	2952682.0	4583619.0	2699551.0	3705734.0	3972454.0	3587358.0	2702130.0	3260698.0	2345193.0	3527192.0	3743077.0	1894161.0	2614330.0	2835619.0	3319919.0	3240383.0	3022982.0	2248093.0	2985076.0	2293446.0	3228466.0	4210655.0	2347551.0	2556709.0	3900655.0	3196433.0	2865787.0	3112570.0	2160330.0	1814896.0	2620398.0	2683674.0	1949424.0	1987172.0	2851063.0	1919970.0	2435639.0	2568527.0	2911913.0	2667794.0	2722171.0	2692762.0	2608276.0	2740441.0	2413635.0	2678304.0	2559620.0
157.08492@12.763596	4	128697.0	86556.0	78811.0	123542.0	75343.0	90994.0	1.0	90669.0	96120.0	93551.0	1.0	112232.0	97834.0	76312.0	104347.0	85988.0	180412.0	109783.0	178245.0	102481.0	139414.0	158063.0	139314.0	96442.0	125506.0	85607.0	131602.0	135777.0	1.0	92658.0	108770.0	125521.0	125520.0	115880.0	83726.0	113213.0	87228.0	125048.0	164847.0	89662.0	97389.0	148774.0	116584.0	110312.0	114438.0	76811.0	1.0	102866.0	98324.0	1.0	66807.0	102650.0	69145.0	91297.0	101769.0	102980.0	99196.0	97347.0	97796.0	98742.0	100511.0	93311.0	95132.0	98237.0
179.06688@12.767517	3	98732.0	1.0	77366.0	1.0	1.0	84025.0	1.0	69108.0	96089.0	91383.0	82770.0	101800.0	83831.0	64306.0	99220.0	83872.0	1.0	1.0	89892.0	80281.0	112557.0	104821.0	108406.0	93717.0	96299.0	88146.0	99804.0	110291.0	1.0	74406.0	83885.0	89103.0	97747.0	82005.0	73060.0	83890.0	83225.0	98402.0	108115.0	86905.0	89352.0	97531.0	98702.0	96958.0	89200.0	69364.0	1.0	90760.0	92414.0	68265.0	67802.0	95507.0	71887.0	79253.0	73355.0	81717.0	75713.0	80583.0	80266.0	80264.0	80725.0	76508.0	82053.0	82642.0
522.3345@12.7647505	4	793046.0	341307.0	311351.0	514041.0	259136.0	411886.0	286806.0	367899.0	503912.0	438276.0	391762.0	644984.0	453827.0	286000.0	499155.0	393338.0	1218780.0	541055.0	1030989.0	465337.0	795683.0	889132.0	744645.0	486471.0	644618.0	372175.0	762442.0	854592.0	131376.0	441434.0	525258.0	655649.0	668268.0	539367.0	347296.0	554779.0	361012.0	640174.0	961489.0	385323.0	433794.0	839475.0	666927.0	552025.0	561673.0	316825.0	256048.0	461365.0	483643.0	271419.0	253460.0	531913.0	265110.0	425319.0	421117.0	534853.0	472327.0	458808.0	482559.0	451899.0	473520.0	411719.0	476863.0	459936.0
370.2051@12.76808	4	1111426.0	564758.0	533477.0	936294.0	442294.0	602723.0	521766.0	522799.0	822439.0	720977.0	627518.0	877786.0	695882.0	459244.0	750124.0	641591.0	1480448.0	750875.0	1169539.0	715017.0	1115284.0	1110072.0	971954.0	806370.0	891800.0	658509.0	1000740.0	1207631.0	442386.0	693650.0	772052.0	922138.0	923395.0	736787.0	588956.0	781217.0	593428.0	886319.0	1219658.0	657300.0	687586.0	1109133.0	953125.0	867421.0	772205.0	496146.0	520750.0	744510.0	773138.0	486256.0	382774.0	775031.0	453803.0	692215.0	672390.0	784596.0	669604.0	689855.0	740888.0	703443.0	726261.0	667077.0	703957.0	698991.0
585.33@12.766633	3	148728.0	64759.0	57638.0	115912.0	47691.0	77892.0	1.0	65335.0	91768.0	78038.0	74459.0	106033.0	79183.0	1.0	87892.0	63312.0	205785.0	100543.0	188762.0	78280.0	137505.0	160941.0	129028.0	89570.0	113542.0	70772.0	127374.0	152868.0	1.0	79178.0	97592.0	129162.0	126275.0	96002.0	63892.0	94347.0	69689.0	113492.0	174959.0	1.0	82752.0	153064.0	125612.0	98252.0	101823.0	61030.0	50048.0	85811.0	92500.0	1.0	44515.0	94900.0	1.0	72966.0	74072.0	101330.0	85346.0	84062.0	94193.0	82731.0	1.0	73372.0	92930.0	90347.0
566.2984@12.769906	4	150201.0	63790.0	57593.0	114795.0	41627.0	67834.0	60407.0	52577.0	110020.0	88164.0	73610.0	103357.0	82020.0	46538.0	91502.0	76726.0	204207.0	88245.0	139350.0	81322.0	141374.0	137608.0	118418.0	101116.0	106957.0	82389.0	122486.0	168236.0	43378.0	84790.0	92893.0	120398.0	121127.0	82085.0	67409.0	96090.0	67556.0	115320.0	150804.0	79308.0	78767.0	135882.0	120190.0	117199.0	89921.0	49881.0	61586.0	91286.0	92343.0	52458.0	35177.0	95000.0	48988.0	85474.0	79872.0	96407.0	77256.0	82252.0	88825.0	80742.0	85644.0	79566.0	85247.0	81197.0
365.1785@12.776017	2	267082.0	367867.0	1.0	1.0	319760.0	375593.0	40891.0	332245.0	1.0	61863.0	308954.0	47674.0	72548.0	1.0	1.0	1.0	315372.0	390562.0	585408.0	1.0	86438.0	287024.0	53102.0	33041.0	72105.0	49392.0	202682.0	1.0	259083.0	197608.0	315158.0	190135.0	232957.0	178788.0	156173.0	62747.0	70786.0	104970.0	155001.0	74438.0	251978.0	345988.0	261026.0	1.0	108259.0	390998.0	239683.0	91141.0	31963.0	261766.0	149247.0	1.0	1.0	102270.0	276345.0	343923.0	286877.0	294525.0	308489.0	288562.0	303208.0	287371.0	312596.0	291399.0
196.09344@12.774131	4	365638.0	226956.0	231466.0	718409.0	483727.0	486843.0	89637.0	204025.0	790344.0	694285.0	597616.0	730505.0	256791.0	531287.0	686142.0	637391.0	1.0	280157.0	1.0	499014.0	737705.0	340424.0	690103.0	716964.0	122786.0	637745.0	129781.0	403675.0	389716.0	219834.0	114936.0	657643.0	507625.0	613452.0	461206.0	111187.0	96796.0	128408.0	366979.0	628801.0	96470.0	315774.0	336441.0	573366.0	597977.0	425415.0	596803.0	244471.0	676891.0	550566.0	347551.0	688291.0	197928.0	664832.0	453611.0	282197.0	604437.0	102853.0	652090.0	255716.0	477388.0	612331.0	642684.0	627580.0
259.0892@12.769722	4	201048.0	131135.0	144843.0	184430.0	120134.0	138570.0	137681.0	121932.0	186587.0	156442.0	146347.0	183397.0	161744.0	145649.0	167558.0	159904.0	216447.0	153628.0	173400.0	161681.0	197045.0	195196.0	183088.0	176926.0	176474.0	154531.0	189460.0	208882.0	114560.0	154671.0	167687.0	182688.0	175551.0	165037.0	142291.0	177115.0	154801.0	179268.0	210035.0	161805.0	156135.0	173716.0	175975.0	186450.0	154939.0	127290.0	131086.0	174815.0	173567.0	126049.0	113944.0	175158.0	127763.0	146911.0	135781.0	148972.0	144092.0	149603.0	156018.0	151859.0	157986.0	143797.0	159582.0	154858.0
169.08511@12.776187	4	3825975.0	6497680.0	1126842.0	921549.0	6571969.0	6930391.0	729830.0	7029316.0	718989.0	1058815.0	5470424.0	836844.0	1161613.0	511999.0	396354.0	541771.0	4461720.0	6817339.0	1.0841571E7	436779.0	1355934.0	4392978.0	964490.0	601633.0	1164065.0	763102.0	3225251.0	494897.0	4842073.0	3327860.0	5123200.0	2992892.0	3655927.0	3117020.0	2700594.0	1053030.0	1248998.0	1723698.0	2407942.0	1177349.0	4438064.0	5901682.0	3842986.0	551536.0	2022136.0	7773375.0	3705704.0	1442879.0	517504.0	4503709.0	3540271.0	547527.0	608042.0	1695974.0	5162607.0	5564009.0	5158070.0	4978837.0	4926491.0	4882742.0	5067278.0	4720808.0	4725883.0	4683883.0
254.0628@12.776999	4	618044.0	1020658.0	194663.0	147349.0	1050107.0	1100800.0	134780.0	1019610.0	122826.0	175432.0	880474.0	135814.0	202500.0	96605.0	1.0	97011.0	619033.0	1005217.0	1255946.0	73319.0	204126.0	635821.0	141063.0	96851.0	186715.0	130890.0	484816.0	80306.0	836789.0	553854.0	825273.0	467194.0	587493.0	505554.0	443511.0	177639.0	213537.0	278768.0	341530.0	204860.0	678711.0	761066.0	619686.0	90829.0	282578.0	1232464.0	648759.0	236336.0	87938.0	761523.0	550584.0	92763.0	97997.0	285592.0	733263.0	827094.0	774581.0	780438.0	797339.0	760775.0	805139.0	721822.0	783553.0	782214.0
300.17755@12.865156	4	71444.0	43139.0	53863.0	176517.0	98142.0	97277.0	84111.0	75628.0	85658.0	68570.0	66647.0	121729.0	101777.0	49710.0	83432.0	98724.0	99373.0	81034.0	104214.0	141634.0	109360.0	105861.0	180228.0	97428.0	131119.0	96860.0	75256.0	93265.0	87598.0	143290.0	102222.0	100127.0	125787.0	90663.0	47600.0	95639.0	67504.0	90245.0	156588.0	94530.0	51639.0	122566.0	76440.0	66483.0	152713.0	143248.0	55819.0	69791.0	100982.0	59525.0	85356.0	118544.0	80088.0	78265.0	84093.0	90942.0	78066.0	84041.0	87336.0	75837.0	86352.0	81874.0	77697.0	80173.0
328.18356@12.877268	3	88503.0	1.0	46666.0	142831.0	1.0	73410.0	57150.0	50998.0	1.0	57965.0	64736.0	102724.0	75831.0	1.0	68672.0	68399.0	126285.0	74770.0	103762.0	94803.0	114251.0	116789.0	186912.0	94588.0	111826.0	95426.0	71100.0	109556.0	63499.0	124404.0	95927.0	117409.0	111185.0	61097.0	43201.0	83132.0	52399.0	84574.0	180855.0	95208.0	45795.0	137921.0	84875.0	75206.0	133699.0	113730.0	65245.0	74395.0	96016.0	48462.0	43517.0	94396.0	60382.0	71621.0	78597.0	88454.0	76684.0	84518.0	79133.0	78710.0	82807.0	81663.0	80386.0	81923.0
132.08987@12.831368	4	2332990.0	1443714.0	1361118.0	3483594.0	1172488.0	1275826.0	1615654.0	1761202.0	880151.0	1694221.0	1740612.0	1731923.0	2041370.0	1224828.0	1882021.0	1768437.0	1884096.0	1.0	3197329.0	1567761.0	2860306.0	2994478.0	4291378.0	2169943.0	1106883.0	2167048.0	2280947.0	2684275.0	1734424.0	2886869.0	2387096.0	2741353.0	2675531.0	1905843.0	1414385.0	1.0	1593524.0	2269583.0	3960619.0	2114844.0	1613759.0	3519251.0	2224800.0	1976147.0	3562493.0	2866059.0	1.0	1840950.0	1457717.0	1441986.0	1636999.0	2419024.0	1652852.0	1876692.0	2156108.0	2331298.0	2135562.0	2106444.0	1018865.0	2089285.0	1.0	2006948.0	2053089.0	2011340.0
217.06776@12.9113	4	184178.0	119885.0	1.0	358899.0	198663.0	224523.0	197566.0	151935.0	227845.0	145158.0	169006.0	251242.0	218426.0	110980.0	176901.0	184081.0	254156.0	190477.0	243461.0	263492.0	277690.0	275220.0	470294.0	231072.0	282483.0	258472.0	168985.0	244405.0	196459.0	352210.0	258245.0	286210.0	281572.0	171060.0	113314.0	215325.0	156363.0	202249.0	407655.0	262388.0	129497.0	304594.0	196178.0	189313.0	360325.0	357452.0	185779.0	186552.0	256651.0	151624.0	164634.0	266071.0	174713.0	185939.0	214074.0	213673.0	197411.0	206909.0	212043.0	190383.0	213512.0	190575.0	214144.0	226008.0
306.05524@12.894111	4	114792.0	68279.0	65292.0	351865.0	140093.0	139700.0	113965.0	99286.0	170454.0	103016.0	109291.0	206574.0	136339.0	45226.0	109590.0	130787.0	205316.0	126836.0	188570.0	210555.0	224434.0	180502.0	433617.0	182804.0	206115.0	184050.0	118698.0	158985.0	131153.0	310721.0	173617.0	195717.0	173279.0	102232.0	75664.0	157939.0	89387.0	146187.0	308006.0	180390.0	93811.0	314584.0	108658.0	111150.0	361630.0	287788.0	112672.0	119716.0	158306.0	81687.0	121362.0	177136.0	132903.0	136342.0	191906.0	177388.0	152449.0	156829.0	149998.0	146982.0	139612.0	143967.0	137012.0	121098.0
200.07755@12.938596	4	197087.0	142695.0	153990.0	406934.0	241853.0	244310.0	231543.0	178519.0	278907.0	188000.0	211376.0	275897.0	235602.0	1.0	212872.0	226280.0	257973.0	199555.0	239078.0	326280.0	273501.0	257363.0	400462.0	276868.0	275357.0	287539.0	192526.0	258415.0	238230.0	371024.0	289487.0	298642.0	264998.0	214852.0	1.0	230483.0	177594.0	227770.0	368277.0	293277.0	152346.0	334653.0	231114.0	203440.0	338635.0	392680.0	239081.0	209912.0	253149.0	203122.0	198782.0	303809.0	236008.0	216867.0	258955.0	260033.0	223795.0	252803.0	238326.0	227977.0	249029.0	240279.0	257236.0	240363.0
368.21973@2.8822873	4	177804.0	115255.0	191890.0	1.0	123794.0	201589.0	208520.0	331038.0	232486.0	130364.0	223931.0	215541.0	137487.0	399822.0	213062.0	253326.0	259149.0	241951.0	315036.0	88153.0	159100.0	1.0	1.0	177256.0	163988.0	232060.0	206789.0	187080.0	673779.0	219090.0	352165.0	92569.0	289954.0	124536.0	154232.0	261056.0	52079.0	107927.0	365722.0	55824.0	119557.0	69780.0	261818.0	177322.0	1.0	112606.0	380254.0	59555.0	1.0	247928.0	112413.0	281295.0	118868.0	84689.0	165107.0	183455.0	182431.0	196840.0	191735.0	349351.0	358895.0	211044.0	205734.0	389416.0
430.1754@2.8850932	3	78623.0	69628.0	149718.0	1.0	66024.0	86251.0	149217.0	82313.0	45865.0	75277.0	138357.0	93570.0	94858.0	142267.0	91450.0	73347.0	176603.0	265504.0	281102.0	84141.0	56320.0	1.0	1.0	56200.0	87544.0	68901.0	134104.0	103204.0	237740.0	168571.0	157491.0	47748.0	163014.0	63223.0	1.0	166647.0	1.0	44501.0	235312.0	1.0	46270.0	1.0	104181.0	105868.0	1.0	57131.0	312428.0	1.0	1.0	116044.0	31464.0	116590.0	39730.0	33994.0	120564.0	134215.0	163725.0	142146.0	133139.0	145211.0	125334.0	132758.0	119080.0	130926.0
558.1881@2.887867	1	30197.0	31940.0	87930.0	1.0	28913.0	37371.0	59144.0	38435.0	23635.0	27344.0	50458.0	37093.0	28595.0	1.0	36896.0	25296.0	87753.0	113044.0	145320.0	39096.0	21210.0	1.0	1.0	25624.0	39281.0	30890.0	52988.0	44538.0	98341.0	95710.0	1.0	26259.0	66758.0	39542.0	1.0	1.0	1.0	1.0	95264.0	1.0	17687.0	1.0	44884.0	44736.0	1.0	1.0	123754.0	1.0	1.0	50095.0	1.0	59124.0	1.0	1.0	85371.0	79258.0	75266.0	82903.0	1.0	82392.0	76986.0	74630.0	74945.0	71320.0
266.8819@2.9719334	1	308440.0	1.0	165079.0	164882.0	156514.0	1.0	182467.0	144561.0	186598.0	1.0	157042.0	1.0	1.0	1.0	155827.0	1.0	1.0	1.0	149336.0	183197.0	181231.0	151912.0	1.0	1.0	1.0	165418.0	196243.0	1.0	169807.0	146127.0	1.0	185531.0	171077.0	152007.0	149802.0	254647.0	143331.0	198766.0	107114.0	188455.0	158266.0	170748.0	160108.0	1.0	96178.0	146934.0	1.0	123961.0	226860.0	1.0	196385.0	1.0	1.0	157153.0	354858.0	365448.0	354963.0	376966.0	1.0	383557.0	331990.0	351175.0	1.0	355704.0
134.05727@3.9499168	1	1.0	269786.0	283438.0	1.0	199524.0	155353.0	127483.0	248622.0	181631.0	120148.0	185324.0	145495.0	244598.0	183333.0	315224.0	179706.0	125823.0	133358.0	273616.0	109304.0	191030.0	209422.0	1.0	215781.0	179250.0	138853.0	1.0	198559.0	1.0	161000.0	103772.0	213731.0	180887.0	302586.0	1.0	129152.0	1.0	175798.0	1.0	129141.0	143459.0	1.0	1.0	210099.0	261094.0	1.0	1.0	93564.0	121529.0	223960.0	283798.0	166239.0	1.0	1.0	291040.0	301500.0	1.0	285205.0	288023.0	270283.0	283671.0	1.0	267697.0	267092.0
892.5175@4.523597	2	123359.0	1.0	141865.0	1.0	133295.0	133418.0	162007.0	1.0	132996.0	88828.0	87138.0	146916.0	94758.0	201247.0	144765.0	153437.0	143335.0	131968.0	85544.0	118259.0	173745.0	117445.0	1.0	156845.0	113890.0	160917.0	109313.0	133487.0	1.0	121429.0	88077.0	1.0	147566.0	1.0	115285.0	106825.0	80605.0	127036.0	179885.0	222964.0	181973.0	1.0	171242.0	125116.0	1.0	198889.0	141087.0	99197.0	232577.0	127257.0	1.0	201849.0	168448.0	176051.0	1.0	75924.0	68865.0	67117.0	65021.0	72194.0	92136.0	1.0	61284.0	64308.0
433.1321@4.7766933	3	1.0	1.0	59020.0	1.0	60223.0	79463.0	72646.0	83333.0	67653.0	57610.0	64988.0	57453.0	38612.0	50324.0	66315.0	71970.0	80762.0	44949.0	65536.0	60456.0	88531.0	62871.0	1.0	56977.0	71894.0	71240.0	1.0	52596.0	1.0	79333.0	50143.0	38644.0	75167.0	46811.0	67943.0	48286.0	104941.0	75403.0	54878.0	47856.0	1.0	79997.0	59176.0	1.0	1.0	1.0	48297.0	1.0	1.0	1.0	58791.0	77858.0	83701.0	37362.0	43815.0	51952.0	1.0	51122.0	45531.0	43265.0	47816.0	42327.0	1.0	45969.0
238.06825@5.1811852	2	335752.0	692062.0	679796.0	1.0	407566.0	601002.0	784523.0	683918.0	551432.0	496226.0	756372.0	695073.0	442941.0	902445.0	466499.0	611651.0	837777.0	603390.0	665341.0	334449.0	553326.0	86237.0	1.0	1.0	415609.0	444558.0	717918.0	839984.0	687257.0	1008894.0	617091.0	451521.0	869414.0	651633.0	330476.0	439875.0	1.0	294486.0	717602.0	1.0	1.0	419490.0	547499.0	530881.0	1.0	1.0	755427.0	384581.0	1.0	760218.0	412971.0	540185.0	590816.0	1.0	1195350.0	1374612.0	1253724.0	1210666.0	1277580.0	1179186.0	1335078.0	1279171.0	1446478.0	1431517.0
167.02464@5.514419	3	2937313.0	4627589.0	3713426.0	3444169.0	4027229.0	3696288.0	4738242.0	6259120.0	5449299.0	5443925.0	4622878.0	7388693.0	2801518.0	2804610.0	4366345.0	4898107.0	4497219.0	4194046.0	4250976.0	7270731.0	5365833.0	4097557.0	1.0	3360457.0	4168306.0	3999381.0	3548373.0	6494456.0	3101188.0	7048280.0	4202548.0	3918403.0	4041740.0	4990166.0	4113204.0	4932363.0	4075712.0	3275124.0	4037511.0	2804246.0	4151604.0	4088941.0	3101580.0	3700763.0	2902423.0	3212176.0	4380774.0	3734146.0	4432278.0	4765827.0	1.0	3058864.0	6748119.0	3176038.0	4587925.0	5131817.0	5007395.0	4778857.0	4411042.0	4810380.0	4522347.0	4255712.0	4113252.0	4163272.0
664.0077@5.837828	3	58859.0	112818.0	118598.0	1.0	130072.0	91166.0	144579.0	91100.0	155758.0	127594.0	143297.0	67629.0	146499.0	100572.0	119377.0	104009.0	166849.0	111216.0	1.0	158032.0	90201.0	99446.0	1.0	147892.0	117125.0	112360.0	117423.0	116919.0	129237.0	128807.0	106343.0	137755.0	128608.0	129661.0	111394.0	109924.0	101552.0	112868.0	70353.0	96855.0	166558.0	157580.0	125934.0	142704.0	1.0	100416.0	109702.0	84656.0	126445.0	128800.0	1.0	105593.0	104843.0	135117.0	98215.0	114986.0	94011.0	80242.0	97249.0	89288.0	98801.0	100546.0	1.0	107178.0
