# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : K_PEX 
#Experiment : AH_ZicHilic_negative
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 3 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_negative_2017_Aug_03_15_15_25
# Owner : gxuser
# Created On : Fri May 18 16:00:57 CEST 2018
Compound	Number Passed	K_2(raw)	K_3(raw)	K_6(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_21(raw)	K_22(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_8(raw)	PEX_30(raw)	PEX_34(raw)	PEX_69(raw)	PEX_84(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	QC_1(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)	QC_10(raw)
391.05157@8.624976	2	81866.0	1.0	62630.0	130063.0	1.0	58510.0	49537.0	1.0	43046.0	50378.0	65357.0	95200.0	52685.0	76739.0	98411.0	76508.0	63808.0	59097.0	53206.0	93346.0	1.0	1.0	64570.0	1.0	1.0	1.0	1.0	47140.0	30930.0	1.0	1.0	46995.0	1.0	1.0	468910.0	689909.0	721949.0	654470.0	604003.0	624923.0	626738.0	586225.0	584050.0	581502.0
366.06113@8.63379	3	177740.0	1.0	120699.0	157747.0	112508.0	90183.0	132633.0	92499.0	119483.0	132283.0	152924.0	112328.0	153251.0	151682.0	155657.0	152116.0	115737.0	203004.0	154134.0	284433.0	180006.0	183040.0	101904.0	229558.0	107631.0	129089.0	150641.0	122177.0	110819.0	104061.0	1.0	152774.0	1.0	111620.0	91074.0	98757.0	76560.0	161107.0	1.0	81934.0	112433.0	67344.0	97641.0	112152.0
204.02766@8.631954	3	526904.0	192829.0	448129.0	659562.0	442012.0	512813.0	483979.0	415998.0	432560.0	525294.0	476537.0	589096.0	548388.0	576460.0	590226.0	484833.0	513352.0	505139.0	512549.0	594255.0	453145.0	485960.0	454018.0	369931.0	449194.0	446443.0	554361.0	579050.0	324394.0	485236.0	284205.0	412671.0	369511.0	510500.0	364523.0	415827.0	392547.0	355356.0	384967.0	375106.0	379603.0	377568.0	354451.0	344940.0
382.03357@8.639031	3	135312.0	74614.0	75313.0	182800.0	103749.0	103716.0	114332.0	115145.0	97496.0	129249.0	133363.0	124073.0	128858.0	170572.0	135817.0	96255.0	109137.0	113295.0	130350.0	147854.0	88191.0	113401.0	103669.0	77339.0	113640.0	125471.0	117493.0	129703.0	88412.0	112024.0	111659.0	119146.0	81967.0	131011.0	136484.0	100263.0	94280.0	102779.0	94041.0	85217.0	91431.0	67706.0	75645.0	80683.0
326.13202@8.633892	3	154269.0	157559.0	129808.0	238555.0	190111.0	171282.0	137183.0	178395.0	153405.0	151141.0	126996.0	155501.0	88283.0	185908.0	138664.0	100238.0	97290.0	158109.0	191343.0	141372.0	135894.0	197524.0	125075.0	118816.0	78548.0	145606.0	166588.0	160821.0	42774.0	149510.0	212918.0	107672.0	54164.0	177300.0	148024.0	145258.0	129449.0	119862.0	116970.0	111693.0	107817.0	103756.0	106520.0	103807.0
284.03717@8.669568	3	192487.0	1.0	155426.0	307785.0	207570.0	1.0	195617.0	241065.0	1.0	223688.0	228180.0	197657.0	197281.0	259271.0	222042.0	178390.0	176278.0	219946.0	267753.0	209965.0	228135.0	261480.0	167314.0	168104.0	163384.0	184770.0	232623.0	329231.0	1.0	217242.0	150476.0	153558.0	103887.0	247719.0	210773.0	217993.0	222346.0	182306.0	184599.0	283363.0	169739.0	234182.0	175031.0	152521.0
362.01404@8.689158	3	194865.0	46262.0	156347.0	330163.0	209837.0	243193.0	216013.0	279858.0	247921.0	260048.0	212950.0	193263.0	220682.0	279584.0	221315.0	180393.0	188852.0	239059.0	312840.0	207838.0	228992.0	273231.0	153800.0	159616.0	141261.0	181560.0	234131.0	326237.0	73595.0	212875.0	121178.0	240483.0	81859.0	233215.0	225357.0	230406.0	231615.0	184893.0	180499.0	296905.0	163546.0	214756.0	175427.0	153502.0
216.04002@8.69608	2	1095837.0	1.0	832031.0	1799332.0	1.0	832943.0	829796.0	1038859.0	1088106.0	1003992.0	960125.0	1206624.0	728313.0	1567283.0	1360709.0	1.0	746154.0	852339.0	1455527.0	979964.0	805093.0	1272931.0	842209.0	1.0	1.0	594392.0	1356347.0	1391685.0	1.0	954871.0	1.0	1.0	1.0	1.0	1264730.0	1235572.0	1228848.0	1179026.0	1193389.0	1173078.0	1085015.0	1.0	1033587.0	1000852.0
272.98203@8.76996	2	1.0	1.0	37094.0	37256.0	27576.0	33427.0	30701.0	37783.0	31526.0	27038.0	42005.0	34752.0	37573.0	34314.0	46990.0	29037.0	36853.0	34678.0	36483.0	31493.0	1.0	1.0	35987.0	1.0	1.0	1.0	34807.0	33146.0	1.0	32419.0	1.0	34305.0	1.0	29818.0	29001.0	36508.0	31743.0	33719.0	1.0	36476.0	35286.0	33388.0	32223.0	34332.0
132.0536@8.777163	3	4221271.0	1187217.0	3598112.0	3005083.0	1336269.0	2951411.0	1963124.0	1.0	1779401.0	1184236.0	3347712.0	2483894.0	1938314.0	3001728.0	3168305.0	2595856.0	2361428.0	2188248.0	1705632.0	3264301.0	1360882.0	2044681.0	2830864.0	768364.0	1056978.0	1006133.0	2274928.0	2140993.0	1.0	2314844.0	1107839.0	2874016.0	449543.0	2184682.0	2737133.0	2722615.0	2556774.0	2425984.0	2412654.0	1.0	2156885.0	2135054.0	2191187.0	2044547.0
115.02738@8.777538	2	617912.0	1.0	570858.0	432235.0	196626.0	437877.0	296323.0	254882.0	252734.0	182685.0	494107.0	358650.0	290225.0	1.0	469317.0	340035.0	320787.0	323881.0	240570.0	448237.0	1.0	286312.0	420868.0	117466.0	1.0	1.0	327575.0	1.0	1.0	237307.0	1.0	315686.0	1.0	299971.0	369295.0	409111.0	388730.0	336093.0	1.0	355648.0	1.0	340640.0	320934.0	320269.0
114.04289@8.777846	3	1476971.0	414465.0	1343107.0	1068795.0	475103.0	1140804.0	720767.0	681088.0	686576.0	437110.0	1203967.0	915033.0	714448.0	1048430.0	1112448.0	902955.0	861671.0	838462.0	1.0	1105585.0	521507.0	744194.0	1075450.0	311192.0	1.0	358295.0	817269.0	730024.0	173808.0	1.0	356912.0	1.0	188933.0	782288.0	946010.0	984593.0	887788.0	837619.0	868029.0	895571.0	810625.0	1.0	792611.0	762910.0
286.99414@8.78354	1	187402.0	46817.0	98183.0	1.0	1.0	129362.0	113404.0	1.0	1.0	1.0	214424.0	1.0	1.0	137022.0	1.0	194492.0	171741.0	113092.0	1.0	195762.0	1.0	1.0	1.0	79514.0	1.0	40220.0	146619.0	169538.0	1.0	102615.0	1.0	131362.0	1.0	164119.0	180090.0	166609.0	161468.0	158200.0	153079.0	208128.0	147976.0	178748.0	147764.0	1.0
166.0482@8.792952	3	6726566.0	1.0	7422278.0	1512160.0	3.6435708E7	3923514.0	7635266.0	1.7524898E7	1.2947226E7	2.1210202E7	9359401.0	9847413.0	8013126.0	8692325.0	3295137.0	3500849.0	1.8056338E7	5895470.0	1.7200448E7	3328839.0	1.9350278E7	8400799.0	1.1252896E7	5.3100624E7	7.63164E7	7.282664E7	1.1786896E7	8840562.0	9.2000808E7	3.265533E7	858833.0	8852083.0	9.770312E7	1.9346826E7	3714071.0	4239053.0	4256975.0	3662021.0	3301271.0	3733649.0	4030402.0	4436774.0	4622576.0	4562683.0
314.01193@8.7980175	3	438157.0	1.0	446355.0	129291.0	2464360.0	354640.0	639640.0	1478690.0	1066488.0	1611742.0	700460.0	743000.0	751807.0	642916.0	268184.0	285093.0	1204606.0	475725.0	1315845.0	270162.0	1713661.0	708567.0	720690.0	3093397.0	3992338.0	3546064.0	835095.0	827687.0	3764218.0	2265835.0	1.0	863500.0	4266935.0	1417607.0	294401.0	321884.0	387188.0	278778.0	214281.0	463575.0	313545.0	441250.0	384585.0	329266.0
331.92722@8.815426	1	1.0	1.0	1.0	98606.0	1.0	1.0	80413.0	1.0	112375.0	92802.0	82762.0	76361.0	127358.0	1.0	109725.0	99364.0	98320.0	111044.0	95273.0	83179.0	95305.0	92897.0	70288.0	88302.0	1.0	1.0	1.0	113640.0	1.0	92392.0	81460.0	1.0	1.0	121819.0	80722.0	81985.0	1.0	78975.0	106276.0	99465.0	89630.0	115418.0	94631.0	89300.0
200.9768@8.820046	3	176098.0	36995.0	329549.0	206828.0	171354.0	347351.0	404856.0	368535.0	263733.0	179682.0	164339.0	180938.0	451723.0	214296.0	170275.0	425671.0	211641.0	286576.0	296680.0	232903.0	231267.0	197381.0	471887.0	242239.0	113859.0	275053.0	239815.0	443802.0	229460.0	334277.0	61981.0	335316.0	87168.0	384209.0	490676.0	621303.0	720513.0	582730.0	514101.0	584947.0	555958.0	512574.0	544701.0	470973.0
105.04269@8.8288555	3	2076162.0	1865871.0	1455164.0	1389950.0	1.0	1192903.0	854096.0	823198.0	822138.0	458372.0	1492215.0	1285498.0	837160.0	1733808.0	1389642.0	1573291.0	957327.0	845846.0	564241.0	1574962.0	365320.0	591170.0	1091868.0	532968.0	475040.0	682955.0	865426.0	917361.0	367958.0	797109.0	1289520.0	1062359.0	387695.0	1226023.0	1610280.0	1533574.0	1375717.0	1345133.0	1354642.0	1372562.0	1192816.0	1193865.0	1212419.0	1191820.0
279.00742@8.868564	2	238861.0	474345.0	136670.0	208852.0	1.0	122556.0	86962.0	81117.0	78453.0	55134.0	181916.0	137766.0	105408.0	215573.0	170172.0	184300.0	105948.0	112452.0	63457.0	208673.0	1.0	1.0	112035.0	81028.0	1.0	1.0	87618.0	102580.0	1.0	87987.0	306475.0	122276.0	1.0	139455.0	224678.0	188609.0	156224.0	158689.0	158467.0	151577.0	130476.0	126843.0	131335.0	137931.0
349.96112@9.0277405	3	193227.0	162189.0	248128.0	270418.0	120259.0	256794.0	208903.0	1.0	170505.0	218112.0	227596.0	262963.0	233587.0	266942.0	249987.0	311048.0	230457.0	214905.0	154215.0	263341.0	180847.0	187452.0	238023.0	246328.0	182654.0	198196.0	252130.0	272681.0	189362.0	201998.0	162344.0	232366.0	236335.0	267437.0	219225.0	255098.0	218112.0	208565.0	229705.0	225138.0	232259.0	265717.0	242273.0	286804.0
415.9316@9.1195	1	342610.0	252370.0	175183.0	255095.0	1.0	1.0	147279.0	319552.0	1.0	1.0	401004.0	1.0	271988.0	235687.0	283592.0	252415.0	1.0	410250.0	1.0	426236.0	1.0	289024.0	198705.0	394312.0	168529.0	252204.0	221729.0	1.0	1.0	223471.0	1.0	242474.0	237356.0	196884.0	290282.0	224673.0	200706.0	229876.0	287183.0	179719.0	316562.0	202286.0	246726.0	1.0
337.9549@9.132019	3	403218.0	1.0	232885.0	318979.0	1.0	179313.0	198420.0	1.0	184988.0	202683.0	429941.0	247769.0	248691.0	272933.0	423032.0	278796.0	315855.0	463299.0	172427.0	423923.0	197878.0	333589.0	242063.0	369918.0	239331.0	294235.0	284750.0	260002.0	1.0	264604.0	1.0	286734.0	268064.0	266302.0	336936.0	303963.0	239999.0	313393.0	367936.0	229637.0	358742.0	260793.0	308999.0	1.0
209.94167@9.002152	3	2934157.0	1669314.0	998885.0	1049337.0	894915.0	555375.0	726756.0	785480.0	1282519.0	1175611.0	899053.0	651589.0	822858.0	866320.0	952413.0	755836.0	2341354.0	909693.0	3144451.0	912857.0	510844.0	1395980.0	582707.0	477221.0	1012209.0	403349.0	2553686.0	622864.0	1.0	1.0	1682006.0	728893.0	755000.0	2402564.0	850172.0	2472808.0	3244103.0	782160.0	739447.0	785362.0	1.0	596521.0	678107.0	655058.0
171.84003@9.302541	3	452162.0	1.0	239946.0	419740.0	294042.0	1554160.0	173867.0	166409.0	358581.0	688733.0	402429.0	1029132.0	710205.0	617595.0	476260.0	139720.0	731050.0	411952.0	1282519.0	225854.0	158296.0	200779.0	1137741.0	237790.0	190578.0	239590.0	901718.0	1121037.0	98446.0	1157209.0	74610.0	656503.0	139776.0	848036.0	355295.0	409894.0	1199791.0	872599.0	549895.0	1510345.0	490755.0	1132469.0	843500.0	310133.0
337.95486@9.566054	3	694962.0	577558.0	418405.0	773255.0	464118.0	490204.0	389070.0	557794.0	513868.0	533980.0	731192.0	663361.0	859494.0	759486.0	764771.0	456565.0	783172.0	460152.0	593570.0	1.0	464917.0	542763.0	507774.0	561668.0	567557.0	639036.0	642086.0	577561.0	260212.0	565354.0	1.0	646168.0	1.0	617466.0	703272.0	795646.0	572835.0	711598.0	808696.0	556589.0	1.0	514989.0	574321.0	1.0
493.9089@9.5690155	3	228123.0	1.0	98287.0	256001.0	104301.0	117400.0	88746.0	158642.0	126397.0	130206.0	240153.0	167859.0	247095.0	226518.0	221667.0	110296.0	242029.0	206290.0	177909.0	262070.0	107335.0	140820.0	131800.0	161075.0	153467.0	188100.0	193041.0	164366.0	50526.0	168430.0	1.0	183230.0	117683.0	195135.0	230373.0	223722.0	126373.0	187255.0	243275.0	119825.0	252392.0	130676.0	181566.0	248990.0
415.93173@9.573668	3	704178.0	1.0	364299.0	509404.0	357393.0	436453.0	318119.0	509815.0	460832.0	472078.0	784508.0	573707.0	823526.0	734861.0	722203.0	390575.0	737868.0	693662.0	574561.0	775724.0	396871.0	501093.0	454894.0	568175.0	500313.0	625861.0	623470.0	547303.0	190837.0	537364.0	1.0	615168.0	442132.0	652209.0	791909.0	804437.0	466553.0	662236.0	788097.0	459213.0	826526.0	515061.0	642562.0	801286.0
329.99304@10.261589	3	116669.0	130121.0	185878.0	81994.0	91338.0	82371.0	114203.0	100354.0	116902.0	84180.0	91654.0	98443.0	129499.0	123609.0	67964.0	101491.0	1.0	163803.0	78967.0	97022.0	100426.0	116515.0	126991.0	81581.0	130144.0	316929.0	103155.0	103442.0	304285.0	148497.0	123895.0	116069.0	130425.0	115655.0	103178.0	101269.0	102085.0	99599.0	106298.0	105223.0	95940.0	105721.0	100510.0	97223.0
262.00592@10.270524	3	134160.0	151420.0	221305.0	98913.0	107272.0	101692.0	142626.0	115710.0	137764.0	102050.0	106593.0	120564.0	143328.0	150222.0	79467.0	119277.0	127269.0	185944.0	95904.0	117184.0	120284.0	141397.0	170094.0	88377.0	154408.0	351263.0	125235.0	123855.0	372025.0	175080.0	141037.0	131868.0	144169.0	130028.0	128087.0	121723.0	130401.0	121507.0	117063.0	130120.0	115721.0	114604.0	118727.0	107108.0
741.8532@10.343593	3	215897.0	204842.0	220742.0	237057.0	241888.0	221672.0	223050.0	232196.0	179242.0	215149.0	215872.0	236232.0	181841.0	223161.0	198474.0	182184.0	185732.0	220712.0	183187.0	201612.0	219122.0	223393.0	200871.0	194829.0	229263.0	228132.0	209149.0	207393.0	167804.0	200045.0	199641.0	205788.0	176496.0	180798.0	212426.0	219442.0	227667.0	219935.0	210694.0	227004.0	211194.0	204139.0	200673.0	200556.0
469.90344@10.342778	3	251168.0	220098.0	214508.0	273003.0	228346.0	224142.0	238992.0	241814.0	191716.0	231682.0	230286.0	280324.0	205283.0	247019.0	209431.0	206317.0	213556.0	249601.0	203415.0	228809.0	232119.0	247605.0	206193.0	211235.0	230712.0	253596.0	218436.0	196545.0	195891.0	228769.0	222771.0	220402.0	200149.0	198291.0	242289.0	260885.0	246089.0	238217.0	246902.0	219150.0	1.0	211528.0	222282.0	216868.0
537.89087@10.351212	3	326679.0	298938.0	324759.0	353035.0	340664.0	302258.0	304047.0	312443.0	272307.0	316629.0	320014.0	341007.0	265049.0	309587.0	308382.0	285589.0	279250.0	328202.0	279086.0	313243.0	316996.0	305691.0	275361.0	292961.0	313875.0	334675.0	287497.0	302854.0	270128.0	299860.0	304640.0	280165.0	256017.0	255585.0	303452.0	339851.0	311059.0	325774.0	333294.0	307260.0	310649.0	290652.0	288107.0	299593.0
809.8408@10.352812	3	172911.0	170127.0	182738.0	210562.0	187843.0	180051.0	190606.0	197427.0	161288.0	194077.0	174807.0	222681.0	147473.0	192769.0	158999.0	143033.0	156647.0	1.0	150602.0	179750.0	185762.0	181452.0	162624.0	171349.0	180075.0	197226.0	172424.0	169476.0	152141.0	175102.0	182905.0	165901.0	155458.0	162602.0	188312.0	197491.0	193567.0	196837.0	196652.0	185924.0	181921.0	176448.0	178260.0	178019.0
673.8658@10.3442335	3	253392.0	229679.0	249525.0	297687.0	287881.0	253201.0	261263.0	258704.0	222831.0	259536.0	242544.0	276554.0	223074.0	256821.0	249953.0	221297.0	219322.0	257399.0	221490.0	250718.0	254998.0	252025.0	237380.0	227301.0	254244.0	271096.0	263951.0	250218.0	201790.0	242632.0	239703.0	224965.0	205054.0	213199.0	239979.0	271630.0	277398.0	261340.0	252729.0	253262.0	245867.0	246773.0	252367.0	229490.0
605.8785@10.352103	3	351309.0	326556.0	318386.0	384379.0	391683.0	330562.0	354944.0	369738.0	310773.0	329970.0	333948.0	386965.0	286320.0	341499.0	318770.0	282106.0	297051.0	362238.0	297182.0	356011.0	355477.0	364110.0	316047.0	317917.0	349954.0	377702.0	324098.0	328881.0	284450.0	315344.0	317217.0	323402.0	280922.0	286883.0	328882.0	364327.0	379867.0	338261.0	347990.0	346328.0	338700.0	314271.0	323462.0	317574.0
453.92972@10.387092	3	3282154.0	2917545.0	3054398.0	2996507.0	3056191.0	3377406.0	2948369.0	2911826.0	3065998.0	3116394.0	2787859.0	2962268.0	2462037.0	3179162.0	2689899.0	2893078.0	3410680.0	2713625.0	2705157.0	3031238.0	2813864.0	2867462.0	3060062.0	2414665.0	2971169.0	3034188.0	3003949.0	2770614.0	3231498.0	2638296.0	2576875.0	2551518.0	2373941.0	2659567.0	2726579.0	2904423.0	3001280.0	3001517.0	2798800.0	2789265.0	2777552.0	2634758.0	2641672.0	2397692.0
249.97144@10.396613	3	4767785.0	3878581.0	3963788.0	4543707.0	4550314.0	1.0	4261694.0	4287252.0	4182864.0	4227684.0	4346928.0	4201481.0	3692177.0	4823727.0	6007601.0	4082957.0	4092433.0	6258921.0	3962889.0	4204259.0	4005400.0	3870968.0	4245250.0	3864454.0	4436625.0	4608816.0	4278028.0	3925232.0	4290316.0	3804896.0	3775750.0	3989131.0	3637959.0	4016824.0	4884298.0	4410781.0	4402243.0	4140214.0	3971231.0	3831097.0	8520420.0	3835616.0	3875962.0	3757788.0
741.8526@10.835128	1	1.0	74962.0	72442.0	89913.0	1.0	1.0	79978.0	1.0	71785.0	88271.0	87133.0	94490.0	1.0	87421.0	88908.0	75109.0	80895.0	100197.0	1.0	1.0	1.0	78641.0	77581.0	80256.0	75793.0	1.0	81536.0	83774.0	1.0	96369.0	1.0	83397.0	1.0	86461.0	68492.0	1.0	88522.0	85297.0	87220.0	67832.0	85166.0	94169.0	67940.0	76002.0
231.97733@10.937671	3	1113316.0	1034221.0	866960.0	1145876.0	1040925.0	962504.0	813336.0	915779.0	975387.0	1022624.0	915647.0	1174464.0	856599.0	1246579.0	1174089.0	1041167.0	1029668.0	981203.0	1012937.0	1021194.0	973318.0	935102.0	864088.0	1005398.0	1028833.0	1003954.0	882968.0	1037899.0	894376.0	1154678.0	1022471.0	1034625.0	954541.0	1049030.0	953043.0	1122782.0	1200410.0	894778.0	1119593.0	1144144.0	948657.0	949371.0	995989.0	863549.0
341.04083@12.356818	3	160507.0	162847.0	180899.0	117941.0	139028.0	165633.0	130510.0	123410.0	136188.0	122786.0	165506.0	177366.0	150165.0	141557.0	152464.0	131552.0	179036.0	134708.0	119573.0	161933.0	156903.0	156506.0	168320.0	136180.0	122684.0	124909.0	178921.0	133870.0	117787.0	1.0	135040.0	142791.0	139134.0	140175.0	98836.0	119013.0	112841.0	127239.0	138589.0	126300.0	134268.0	115545.0	138440.0	142292.0
332.12112@12.359938	3	2615886.0	2042213.0	2879636.0	1572994.0	1949856.0	2158090.0	1920318.0	1987801.0	1658290.0	1402421.0	2452170.0	2519468.0	1656715.0	2275446.0	1801211.0	1391935.0	2395621.0	1483138.0	1436854.0	2471970.0	1903471.0	1997788.0	2272923.0	1328285.0	1627628.0	1939293.0	1978659.0	1564863.0	1637898.0	1743021.0	1464151.0	1835927.0	1583815.0	1572151.0	1409497.0	1566739.0	1303560.0	1409773.0	1455728.0	1376411.0	1411454.0	1372145.0	1373209.0	1367505.0
245.03871@12.359569	3	182781.0	105586.0	1.0	176855.0	200670.0	194356.0	105015.0	115408.0	1.0	100187.0	160929.0	233355.0	159140.0	213943.0	155424.0	139735.0	124301.0	162593.0	1.0	203311.0	188919.0	200902.0	67097.0	1.0	100159.0	98878.0	221027.0	105109.0	166606.0	110121.0	161383.0	186012.0	138366.0	150951.0	128371.0	101260.0	150696.0	136666.0	142304.0	165999.0	181070.0	128705.0	149525.0	111150.0
252.96797@12.362621	3	1.0	368375.0	183160.0	396913.0	1.0	383738.0	328612.0	374684.0	331724.0	319615.0	377049.0	1.0	307599.0	294770.0	335758.0	325047.0	315325.0	338993.0	324440.0	1.0	359855.0	359168.0	1.0	326919.0	320464.0	410985.0	357507.0	327758.0	322237.0	338117.0	321781.0	338121.0	308716.0	315139.0	384876.0	401479.0	329021.0	328717.0	332417.0	337945.0	349070.0	332179.0	357652.0	341502.0
94.05305@12.361671	3	838960.0	705051.0	1089664.0	566719.0	685754.0	771857.0	761101.0	688427.0	584359.0	554362.0	804625.0	874986.0	558238.0	747649.0	604412.0	512669.0	791642.0	574450.0	530413.0	859915.0	677352.0	704169.0	772693.0	484564.0	599445.0	709734.0	660277.0	558840.0	702834.0	603183.0	502258.0	626228.0	537800.0	556421.0	572304.0	579811.0	515483.0	522788.0	530100.0	542107.0	510037.0	515517.0	526674.0	493623.0
329.0345@12.363172	3	110203.0	81862.0	108695.0	80211.0	93872.0	85072.0	101100.0	104720.0	69742.0	63770.0	101943.0	96477.0	65201.0	106184.0	75403.0	60188.0	92174.0	65430.0	65384.0	103877.0	74492.0	87744.0	90536.0	63297.0	86635.0	112050.0	71851.0	56414.0	89809.0	71271.0	63270.0	83846.0	72001.0	65738.0	82884.0	86158.0	68396.0	61980.0	66792.0	67911.0	61773.0	63572.0	57459.0	1.0
177.05154@12.360611	3	1149724.0	1041325.0	804721.0	1719452.0	1176274.0	1833497.0	900422.0	1822386.0	1448103.0	1395172.0	1041731.0	1119696.0	1737963.0	1302629.0	1800949.0	1551333.0	1408006.0	898968.0	1594437.0	1832441.0	1198542.0	1031252.0	902887.0	1344144.0	1573636.0	1688315.0	1841964.0	1110920.0	1513174.0	1184438.0	1704231.0	1588331.0	855019.0	1711223.0	1314101.0	1676129.0	969369.0	1461469.0	1700159.0	1586907.0	1650137.0	877416.0	888246.0	1607066.0
111.07951@12.361562	3	406971.0	336460.0	517623.0	257638.0	326606.0	373848.0	373261.0	319577.0	286171.0	250549.0	395354.0	386513.0	258799.0	349157.0	290319.0	243570.0	388407.0	262775.0	262245.0	405599.0	325647.0	336114.0	381158.0	244801.0	287008.0	351565.0	307160.0	278971.0	333767.0	281446.0	231523.0	295981.0	264392.0	261001.0	265362.0	274654.0	249087.0	260204.0	253713.0	245238.0	237037.0	241368.0	242067.0	240616.0
240.04733@12.362219	3	961485.0	1727233.0	1.0	1627121.0	1633547.0	1728416.0	1523981.0	1700659.0	1505264.0	1478044.0	1812523.0	1776302.0	1607069.0	1769645.0	1695403.0	1476749.0	1767554.0	1529105.0	1476073.0	1838457.0	1647630.0	1677657.0	1684097.0	1467674.0	1584938.0	1657894.0	1664357.0	1535332.0	1373534.0	1628529.0	1544752.0	1641582.0	1533637.0	1566137.0	1480374.0	1574716.0	1462304.0	1538802.0	1566424.0	1504802.0	1576887.0	1429849.0	1533356.0	1521299.0
262.06802@12.361017	3	137559.0	125925.0	1.0	124569.0	132190.0	132092.0	126705.0	139867.0	125136.0	120787.0	138458.0	131320.0	128796.0	138934.0	127287.0	113402.0	132018.0	121709.0	121474.0	136231.0	126459.0	134623.0	131896.0	117947.0	117461.0	125170.0	131563.0	120083.0	119010.0	127253.0	124280.0	131222.0	125804.0	126534.0	114558.0	139302.0	111648.0	121226.0	126984.0	116721.0	121636.0	118068.0	121680.0	120746.0
228.10883@12.541145	1	1.0	158900.0	1.0	140223.0	1.0	266891.0	67601.0	1.0	1.0	1.0	93910.0	202078.0	1.0	1.0	103813.0	1.0	1.0	132170.0	1.0	166380.0	1.0	178349.0	1.0	168608.0	83649.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	96649.0	209038.0	222962.0	179511.0	203168.0	210724.0	200396.0	198285.0	196357.0	195530.0	191688.0
160.1213@12.541518	1	69954.0	417453.0	113792.0	337679.0	81845.0	859974.0	203336.0	1.0	81298.0	66684.0	243527.0	566659.0	1.0	1.0	235826.0	1.0	1.0	355682.0	1.0	482620.0	54035.0	487549.0	82845.0	426226.0	234676.0	120566.0	49892.0	1.0	106491.0	64701.0	1.0	1.0	1.0	219735.0	567051.0	617043.0	515685.0	556597.0	538148.0	547578.0	525976.0	512998.0	518490.0	506019.0
550.2672@12.708059	1	1.0	31481.0	32513.0	73940.0	1.0	25839.0	28012.0	41058.0	39881.0	1.0	43364.0	1.0	45501.0	38533.0	1.0	22567.0	44161.0	66968.0	1.0	45639.0	1.0	39475.0	1.0	27694.0	1.0	26244.0	28402.0	1.0	26484.0	54329.0	1.0	31147.0	32104.0	28958.0	24792.0	31447.0	25963.0	1.0	35411.0	27014.0	27805.0	29060.0	29666.0	31058.0
382.1802@12.70673	1	64557.0	79857.0	71438.0	1.0	74350.0	1.0	73194.0	90362.0	80197.0	67872.0	92476.0	61068.0	1.0	1.0	81350.0	58247.0	94159.0	132693.0	1.0	1.0	1.0	89627.0	64955.0	1.0	69758.0	69977.0	71636.0	59730.0	77034.0	1.0	52687.0	77672.0	78390.0	75970.0	68125.0	77362.0	65907.0	68708.0	78162.0	74953.0	73954.0	1.0	72798.0	73254.0
376.16302@12.7131195	3	1.0	54835.0	47283.0	93133.0	40050.0	53130.0	49371.0	59864.0	55095.0	37411.0	69554.0	1.0	62867.0	61338.0	54127.0	40965.0	50278.0	90894.0	57708.0	88672.0	76095.0	66057.0	41216.0	49127.0	65524.0	50214.0	36239.0	1.0	56441.0	62902.0	1.0	54127.0	52615.0	51136.0	1.0	48202.0	71694.0	50426.0	46475.0	55707.0	48425.0	1.0	48064.0	37381.0
482.27997@12.715778	2	25123.0	28820.0	32825.0	69499.0	33072.0	1.0	32753.0	38374.0	39467.0	24277.0	42339.0	1.0	42817.0	39887.0	30216.0	1.0	42360.0	70208.0	30221.0	48590.0	36407.0	43050.0	27410.0	1.0	26618.0	28894.0	27122.0	1.0	31723.0	42125.0	1.0	28946.0	30525.0	1.0	1.0	35287.0	26352.0	25617.0	27660.0	27071.0	1.0	24621.0	27752.0	27293.0
510.2863@12.735889	3	89376.0	84375.0	94243.0	137266.0	93245.0	82026.0	91043.0	96028.0	96183.0	70276.0	112887.0	83038.0	84014.0	98733.0	88450.0	73439.0	105848.0	133622.0	78167.0	103443.0	84106.0	112796.0	90423.0	79324.0	70112.0	89046.0	85134.0	74967.0	80492.0	83645.0	47970.0	80281.0	86102.0	68460.0	70544.0	87004.0	68561.0	74443.0	79998.0	75656.0	76943.0	76838.0	79883.0	77711.0
